;;;t;Vin;Vout
;;;-0,0000618;1,6864;0,02099
;;;-0,0000616;1,7136;0,02099
;;;-0,0000614;1,7136;0,02099
;;;-0,0000612;1,7408;0,01968
;;;-0,000061;1,7136;0,02099
;;;-0,0000608;1,7136;0,0223
;;;-0,0000606;1,7408;0,02099
;;;-0,0000604;1,7408;0,02099
;;;-0,0000602;1,768;0,02099
;;;-0,00006;1,7136;0,02099
;;;-0,0000598;1,7952;0,01968
;;;-0,0000596;1,7952;0,01968
;;;-0,0000594;1,7952;0,01968
;;;-0,0000592;1,7136;0,01837
;;;-0,000059;1,768;0,01837
;;;-0,0000588;1,768;0,01968
;;;-0,0000586;1,7136;0,01837
;;;-0,0000584;1,7408;0,01837
;;;-0,0000582;1,7952;0,01706
;;;-0,000058;1,7952;0,01706
;;;-0,0000578;1,7952;0,01706
;;;-0,0000576;1,7408;0,01837
;;;-0,0000574;1,768;0,02099
;;;-0,0000572;1,7952;0,01706
;;;-0,000057;1,7408;0,01706
;;;-0,0000568;1,768;0,01837
;;;-0,0000566;1,768;0,01706
;;;-0,0000564;1,7408;0,01706
;;;-0,0000562;1,768;0,01837
;;;-0,000056;1,768;0,01968
;;;-0,0000558;1,8224;0,01968
;;;-0,0000556;1,768;0,01837
;;;-0,0000554;1,7952;0,01574
;;;-0,0000552;1,7952;0,01706
;;;-0,000055;1,8224;0,01837
;;;-0,0000548;1,7952;0,01574
;;;-0,0000546;1,8224;0,01837
;;;-0,0000544;1,7952;0,01706
;;;-0,0000542;1,7952;0,01706
;;;-0,000054;1,7952;0,01968
;;;-0,0000538;1,8496;0,01837
;;;-0,0000536;1,7952;0,01837
;;;-0,0000534;1,8224;0,01706
;;;-0,0000532;1,8224;0,01968
;;;-0,000053;1,8768;0,01574
;;;-0,0000528;1,768;0,01706
;;;-0,0000526;1,8224;0,01574
;;;-0,0000524;1,768;0,01574
;;;-0,0000522;1,8224;0,01443
;;;-0,000052;1,8496;0,01837
;;;-0,0000518;1,8496;0,01574
;;;-0,0000516;1,8224;0,01443
;;;-0,0000514;1,8224;0,01443
;;;-0,0000512;1,8224;0,01706
;;;-0,000051;1,8224;0,01574
;;;-0,0000508;1,8496;0,01312
;;;-0,0000506;1,8496;0,01443
;;;-0,0000504;1,8224;0,01574
;;;-0,0000502;1,8496;0,01706
;;;-0,00005;1,8224;0,01706
;;;-0,0000498;1,8224;0,01574
;;;-0,0000496;1,8224;0,01706
;;;-0,0000494;1,8768;0,01312
;;;-0,0000492;1,8496;0,01574
;;;-0,000049;1,8496;0,01574
;;;-0,0000488;1,8224;0,01574
;;;-0,0000486;1,8768;0,01574
;;;-0,0000484;1,8496;0,01312
;;;-0,0000482;1,8496;0,01443
;;;-0,000048;1,8496;0,01443
;;;-0,0000478;1,8768;0,01443
;;;-0,0000476;1,8768;0,01706
;;;-0,0000474;1,904;0,01181
;;;-0,0000472;1,8496;0,01312
;;;-0,000047;1,904;0,01443
;;;-0,0000468;1,8224;0,01181
;;;-0,0000466;1,8768;0,01312
;;;-0,0000464;1,8768;0,01574
;;;-0,0000462;1,8768;0,01312
;;;-0,000046;1,9312;0,01574
;;;-0,0000458;1,904;0,01574
;;;-0,0000456;1,904;0,01181
;;;-0,0000454;1,8496;0,01181
;;;-0,0000452;1,8768;0,01443
;;;-0,000045;1,904;0,01443
;;;-0,0000448;1,8768;0,01443
;;;-0,0000446;1,9312;0,01312
;;;-0,0000444;1,904;0,01181
;;;-0,0000442;1,8768;0,01443
;;;-0,000044;1,8496;0,01181
;;;-0,0000438;1,8768;0,01181
;;;-0,0000436;1,8768;0,01312
;;;-0,0000434;1,9312;0,01312
;;;-0,0000432;1,9312;0,0105
;;;-0,000043;1,9584;0,01181
;;;-0,0000428;1,8768;0,01181
;;;-0,0000426;1,904;0,0105
;;;-0,0000424;1,8768;0,0105
;;;-0,0000422;1,8768;0,01312
;;;-0,000042;1,8768;0,01312
;;;-0,0000418;1,8768;0,01312
;;;-0,0000416;1,8768;0,00918
;;;-0,0000414;1,904;0,01181
;;;-0,0000412;1,8768;0,01443
;;;-0,000041;1,904;0,0105
;;;-0,0000408;1,904;0,0105
;;;-0,0000406;1,904;0,01181
;;;-0,0000404;1,9312;0,0105
;;;-0,0000402;1,904;0,01312
;;;-0,00004;1,9584;0,01312
;;;-0,0000398;1,9312;0,01312
;;;-0,0000396;1,9584;0,01181
;;;-0,0000394;1,904;0,0105
;;;-0,0000392;1,9584;0,01312
;;;-0,000039;1,904;0,0105
;;;-0,0000388;1,904;0,01181
;;;-0,0000386;1,8768;0,01181
;;;-0,0000384;1,904;0,0105
;;;-0,0000382;1,9312;0,0105
;;;-0,000038;1,9312;0,00918
;;;-0,0000378;1,9312;0,00787
;;;-0,0000376;1,9584;0,01312
;;;-0,0000374;1,9584;0,0105
;;;-0,0000372;1,9312;0,01181
;;;-0,000037;1,9312;0,01181
;;;-0,0000368;1,9312;0,0105
;;;-0,0000366;1,9584;0,01181
;;;-0,0000364;1,9856;0,00918
;;;-0,0000362;1,9584;0,00918
;;;-0,000036;1,9856;0,0105
;;;-0,0000358;1,9856;0,0105
;;;-0,0000356;1,904;0,00918
;;;-0,0000354;1,9856;0,00656
;;;-0,0000352;1,9584;0,00918
;;;-0,000035;1,9584;0,00656
;;;-0,0000348;1,9584;0,0105
;;;-0,0000346;1,904;0,00787
;;;-0,0000344;1,9856;0,00787
;;;-0,0000342;1,9856;0,00656
;;;-0,000034;2,04;0,00787
;;;-0,0000338;1,9856;0,00918
;;;-0,0000336;1,9584;0,00787
;;;-0,0000334;2,0128;0,00787
;;;-0,0000332;1,9584;0,00787
;;;-0,000033;1,9856;0,00787
;;;-0,0000328;2,0128;0,0105
;;;-0,0000326;1,9856;0,00525
;;;-0,0000324;1,9856;0,00525
;;;-0,0000322;1,9856;0,00787
;;;-0,000032;1,9584;0,00656
;;;-0,0000318;1,9584;0,00394
;;;-0,0000316;1,9856;0,00787
;;;-0,0000314;1,9856;0,00656
;;;-0,0000312;1,9584;0,00656
;;;-0,000031;1,9856;0,00787
;;;-0,0000308;2,0128;0,00525
;;;-0,0000306;1,9856;0,00394
;;;-0,0000304;2,04;0,00656
;;;-0,0000302;2,04;0,00787
;;;-0,00003;1,9856;0,00787
;;;-0,0000298;2,0128;0,00787
;;;-0,0000296;2,0128;0,00525
;;;-0,0000294;2,0128;0,00656
;;;-0,0000292;1,9856;0,00525
;;;-0,000029;2,04;0,00525
;;;-0,0000288;2,0128;0,00525
;;;-0,0000286;2,0128;0,00525
;;;-0,0000284;2,04;0,00262
;;;-0,0000282;2,04;0,00394
;;;-0,000028;1,9856;0,00394
;;;-0,0000278;2,0128;0,00525
;;;-0,0000276;2,0128;0,00525
;;;-0,0000274;2,04;0,00787
;;;-0,0000272;2,04;0,00394
;;;-0,000027;1,9856;0,00131
;;;-0,0000268;2,0672;0,00394
;;;-0,0000266;1,9856;0,00262
;;;-0,0000264;2,0672;0,00394
;;;-0,0000262;2,0128;0,00394
;;;-0,000026;2,0128;0,00394
;;;-0,0000258;2,04;0,00394
;;;-0,0000256;1,9856;0,00394
;;;-0,0000254;2,04;0,00525
;;;-0,0000252;2,04;0,00262
;;;-0,000025;2,0672;0,00394
;;;-0,0000248;2,0672;0,00262
;;;-0,0000246;1,9856;0,00262
;;;-0,0000244;2,04;0,00394
;;;-0,0000242;2,0672;0,00262
;;;-0,000024;2,0128;0,00394
;;;-0,0000238;2,0672;0,00525
;;;-0,0000236;2,0944;0,00394
;;;-0,0000234;2,0672;0,00394
;;;-0,0000232;2,0672;0,00394
;;;-0,000023;2,04;0,00394
;;;-0,0000228;2,0672;0,00131
;;;-0,0000226;2,0672;0,00394
;;;-0,0000224;2,0944;0,00262
;;;-0,0000222;2,04;0,00394
;;;-0,000022;2,0128;0,00394
;;;-0,0000218;2,0672;0
;;;-0,0000216;2,0944;0,00525
;;;-0,0000214;2,04;0,00262
;;;-0,0000212;2,0672;0,00262
;;;-0,000021;2,0128;0,00262
;;;-0,0000208;2,04;0,00262
;;;-0,0000206;2,0944;0,00394
;;;-0,0000204;2,0944;0,00525
;;;-0,0000202;2,0944;0,00131
;;;-0,00002;2,1216;0,00131
;;;-0,0000198;2,0944;0,00394
;;;-0,0000196;2,04;0,00131
;;;-0,0000194;2,0672;0,00262
;;;-0,0000192;2,0944;0,00131
;;;-0,000019;2,0672;0,00394
;;;-0,0000188;2,04;0,00262
;;;-0,0000186;2,1216;0,00131
;;;-0,0000184;2,0944;0,00131
;;;-0,0000182;2,0672;0,00262
;;;-0,000018;2,0944;0
;;;-0,0000178;2,0944;0,00131
;;;-0,0000176;2,1216;0,00262
;;;-0,0000174;2,0672;0,00131
;;;-0,0000172;2,0944;0
;;;-0,000017;2,0944;0,00131
;;;-0,0000168;2,1216;0,00262
;;;-0,0000166;2,1216;0
;;;-0,0000164;2,0944;0,00131
;;;-0,0000162;2,1216;0
;;;-0,000016;2,0944;-0,00131
;;;-0,0000158;2,0944;-0,00131
;;;-0,0000156;2,1216;0
;;;-0,0000154;2,1216;0,00131
;;;-0,0000152;2,1216;-0,00131
;;;-0,000015;2,1216;-0,00131
;;;-0,0000148;2,0944;-0,00131
;;;-0,0000146;2,1488;-0,00262
;;;-0,0000144;2,1216;-0,00262
;;;-0,0000142;2,1488;0
;;;-0,000014;2,1488;-0,00131
;;;-0,0000138;2,176;0
;;;-0,0000136;2,1488;0
;;;-0,0000134;2,1216;0
;;;-0,0000132;2,1216;-0,00262
;;;-0,000013;2,176;-0,00131
;;;-0,0000128;2,1488;-0,00262
;;;-0,0000126;2,1488;-0,00394
;;;-0,0000124;2,1216;-0,00131
;;;-0,0000122;2,1216;-0,00262
;;;-0,000012;2,0944;-0,00262
;;;-0,0000118;2,176;-0,00394
;;;-0,0000116;2,1488;-0,00262
;;;-0,0000114;2,1216;-0,00394
;;;-0,0000112;2,1488;-0,00262
;;;-0,000011;2,176;-0,00394
;;;-0,0000108;2,176;-0,00262
;;;-0,0000106;2,176;-0,00525
;;;-0,0000104;2,176;-0,00131
;;;-0,0000102;2,176;-0,00262
;;;-0,00001;2,2032;-0,00131
;;;-0,0000098;2,176;-0,00262
;;;-0,0000096;2,2032;-0,00525
;;;-0,0000094;2,1488;-0,00262
;;;-0,0000092;2,2032;-0,00131
;;;-0,000009;2,176;-0,00394
;;;-0,0000088;2,2032;-0,00656
;;;-0,0000086;2,2032;-0,00394
;;;-0,0000084;2,2032;-0,00525
;;;-0,0000082;2,2304;-0,00656
;;;-0,000008;2,176;-0,00656
;;;-0,0000078;2,2032;-0,00525
;;;-0,0000076;2,2032;-0,00394
;;;-0,0000074;2,2032;-0,00394
;;;-0,0000072;2,176;-0,00394
;;;-0,000007;2,176;-0,00394
;;;-0,0000068;2,2032;-0,00394
;;;-0,0000066;2,176;-0,00525
;;;-0,0000064;2,2304;-0,00525
;;;-0,0000062;2,176;-0,00787
;;;-0,000006;2,2576;-0,00394
;;;-0,0000058;2,176;-0,00656
;;;-0,0000056;2,2032;-0,00394
;;;-0,0000054;2,176;-0,00525
;;;-0,0000052;2,2304;-0,00525
;;;-0,000005;2,2032;-0,00656
;;;-0,0000048;2,2576;-0,00394
;;;-0,0000046;2,2304;-0,00525
;;;-0,0000044;2,2032;-0,00656
;;;-0,0000042;2,2304;-0,00656
;;;-0,000004;2,2032;-0,00525
;;;-0,0000038;2,2032;-0,00525
;;;-0,0000036;2,2304;-0,00262
;;;-0,0000034;2,2576;-0,00262
;;;-0,0000032;2,176;-0,00525
;;;-0,000003;2,2304;-0,00656
;;;-0,0000028;2,2032;-0,00525
;;;-0,0000026;2,2576;-0,00656
;;;-0,0000024;2,2032;-0,00525
;;;-0,0000022;2,2304;-0,00656
;;;-0,000002;2,2576;-0,00656
;;;-0,0000018;2,2576;-0,00394
;;;-0,0000016;2,2032;-0,00656
;;;-0,0000014;2,2304;-0,00394
;;;-0,0000012;2,2304;-0,00787
;;;-0,000001;2,2576;-0,00394
;;;-0,0000008;2,2576;-0,00787
;;;-0,0000006;2,2032;-0,00787
;;;-0,0000004;2,2576;-0,00394
;;;-0,0000002;2,2576;-0,00656
;;;0;2,2848;-0,00525
;;;0,0000002;2,2032;-0,00656
;;;0,0000004;2,2576;-0,00787
;;;0,0000006;2,2576;-0,00525
;;;0,0000008;2,2576;-0,00525
;;;0,000001;2,2576;-0,00656
;;;0,0000012;2,2576;-0,00787
;;;0,0000014;2,2304;-0,00918
;;;0,0000016;2,2032;-0,00787
;;;0,0000018;2,2576;-0,00918
;;;0,000002;2,2848;-0,00787
;;;0,0000022;2,312;-0,00787
;;;0,0000024;2,2848;-0,00918
;;;0,0000026;2,312;-0,00918
;;;0,0000028;2,2576;-0,0105
;;;0,000003;2,2576;-0,00918
;;;0,0000032;2,2848;-0,00787
;;;0,0000034;2,2848;-0,00918
;;;0,0000036;2,312;-0,00918
;;;0,0000038;2,2848;-0,00918
;;;0,000004;2,2848;-0,00918
;;;0,0000042;2,312;-0,00918
;;;0,0000044;2,2848;-0,0105
;;;0,0000046;2,2576;-0,0105
;;;0,0000048;2,312;-0,00918
;;;0,000005;2,2576;-0,0105
;;;0,0000052;2,2848;-0,0105
;;;0,0000054;2,2848;-0,00918
;;;0,0000056;2,3392;-0,00787
;;;0,0000058;2,312;-0,00918
;;;0,000006;2,312;-0,00918
;;;0,0000062;2,312;-0,00787
;;;0,0000064;2,3392;-0,01181
;;;0,0000066;2,2848;-0,00918
;;;0,0000068;2,312;-0,0105
;;;0,000007;2,312;-0,01181
;;;0,0000072;2,3392;-0,01181
;;;0,0000074;2,3392;-0,0105
;;;0,0000076;2,3936;-0,01181
;;;0,0000078;2,312;-0,01181
;;;0,000008;2,3392;-0,01443
;;;0,0000082;2,312;-0,01312
;;;0,0000084;2,312;-0,0105
;;;0,0000086;2,312;-0,01181
;;;0,0000088;2,3936;-0,01312
;;;0,000009;2,3392;-0,01312
;;;0,0000092;2,312;-0,01312
;;;0,0000094;2,312;-0,01312
;;;0,0000096;2,312;-0,01312
;;;0,0000098;2,3664;-0,00918
;;;0,00001;2,3936;-0,01443
;;;0,0000102;2,3392;-0,01312
;;;0,0000104;2,312;-0,01181
;;;0,0000106;2,312;-0,01574
;;;0,0000108;2,312;-0,01443
;;;0,000011;2,3392;-0,01312
;;;0,0000112;2,3392;-0,01312
;;;0,0000114;2,3392;-0,0105
;;;0,0000116;2,312;-0,01181
;;;0,0000118;2,3664;-0,01312
;;;0,000012;2,3392;-0,01312
;;;0,0000122;2,3392;-0,01312
;;;0,0000124;2,3392;-0,01443
;;;0,0000126;2,312;-0,01181
;;;0,0000128;2,3392;-0,01312
;;;0,000013;2,3664;-0,0105
;;;0,0000132;2,3936;-0,01443
;;;0,0000134;2,3664;-0,01312
;;;0,0000136;2,3664;-0,01443
;;;0,0000138;2,3936;-0,01443
;;;0,000014;2,3664;-0,01312
;;;0,0000142;2,3664;-0,01181
;;;0,0000144;2,3664;-0,01574
;;;0,0000146;2,3936;-0,01312
;;;0,0000148;2,3664;-0,01312
;;;0,000015;2,3392;-0,0105
;;;0,0000152;2,3936;-0,0105
;;;0,0000154;2,3664;-0,01181
;;;0,0000156;2,3392;-0,01443
;;;0,0000158;2,3936;-0,01312
;;;0,000016;2,3936;-0,01181
;;;0,0000162;2,3936;-0,01312
;;;0,0000164;2,4208;-0,01312
;;;0,0000166;2,3936;-0,01443
;;;0,0000168;2,3936;-0,01574
;;;0,000017;2,3936;-0,01443
;;;0,0000172;2,3392;-0,01443
;;;0,0000174;2,3664;-0,01312
;;;0,0000176;2,3664;-0,01574
;;;0,0000178;2,3936;-0,01574
;;;0,000018;2,3664;-0,01443
;;;0,0000182;2,3664;-0,01443
;;;0,0000184;2,3664;-0,01443
;;;0,0000186;2,3936;-0,01312
;;;0,0000188;2,3936;-0,01574
;;;0,000019;2,4208;-0,01706
;;;0,0000192;2,4208;-0,01574
;;;0,0000194;2,4208;-0,01706
;;;0,0000196;2,448;-0,01574
;;;0,0000198;2,448;-0,01443
;;;0,00002;2,3936;-0,01706
;;;0,0000202;2,3936;-0,01443
;;;0,0000204;2,3936;-0,01574
;;;0,0000206;2,3936;-0,01706
;;;0,0000208;2,3936;-0,01706
;;;0,000021;2,448;-0,01837
;;;0,0000212;2,448;-0,01837
;;;0,0000214;2,4208;-0,01968
;;;0,0000216;2,3936;-0,01706
;;;0,0000218;2,448;-0,01574
;;;0,000022;2,4752;-0,01837
;;;0,0000222;2,448;-0,02099
;;;0,0000224;2,3936;-0,01968
;;;0,0000226;2,3664;-0,01968
;;;0,0000228;2,4208;-0,01837
;;;0,000023;2,448;-0,01706
;;;0,0000232;2,4208;-0,02099
;;;0,0000234;2,4208;-0,01968
;;;0,0000236;2,448;-0,01968
;;;0,0000238;2,4208;-0,01706
;;;0,000024;2,4752;-0,01837
;;;0,0000242;2,4752;-0,01837
;;;0,0000244;2,4752;-0,02099
;;;0,0000246;2,4752;-0,01968
;;;0,0000248;2,4208;-0,01837
;;;0,000025;2,4752;-0,01837
;;;0,0000252;2,4208;-0,01968
;;;0,0000254;2,4752;-0,02099
;;;0,0000256;2,448;-0,02099
;;;0,0000258;2,448;-0,01968
;;;0,000026;2,4752;-0,02099
;;;0,0000262;2,4752;-0,01968
;;;0,0000264;2,448;-0,0223
;;;0,0000266;2,4752;-0,01968
;;;0,0000268;2,448;-0,01968
;;;0,000027;2,4752;-0,0223
;;;0,0000272;2,5024;-0,01837
;;;0,0000274;2,4752;-0,01968
;;;0,0000276;2,3936;-0,01968
;;;0,0000278;2,4752;-0,02099
;;;0,000028;2,448;-0,01837
;;;0,0000282;2,4752;-0,01968
;;;0,0000284;2,448;-0,02099
;;;0,0000286;2,448;-0,02099
;;;0,0000288;2,448;-0,01968
;;;0,000029;2,5024;-0,02099
;;;0,0000292;2,5024;-0,0223
;;;0,0000294;2,4208;-0,02099
;;;0,0000296;2,5568;-0,01968
;;;0,0000298;2,4752;-0,02099
;;;0,00003;2,5296;-0,02099
;;;0,0000302;2,4752;-0,02099
;;;0,0000304;2,5296;-0,0223
;;;0,0000306;2,5296;-0,0223
;;;0,0000308;2,5296;-0,01968
;;;0,000031;2,4752;-0,02362
;;;0,0000312;2,5296;-0,02099
;;;0,0000314;2,5024;-0,02099
;;;0,0000316;2,5296;-0,02099
;;;0,0000318;2,4752;-0,02099
;;;0,000032;2,4752;-0,0223
;;;0,0000322;2,5296;-0,02362
;;;0,0000324;2,448;-0,02099
;;;0,0000326;2,4752;-0,01968
;;;0,0000328;2,4752;-0,02099
;;;0,000033;2,4752;-0,01968
;;;0,0000332;2,5568;-0,01968
;;;0,0000334;2,5296;-0,02362
;;;0,0000336;2,5568;-0,0223
;;;0,0000338;2,5024;-0,0223
;;;0,000034;2,5024;-0,02362
;;;0,0000342;2,5296;-0,02493
;;;0,0000344;2,5568;-0,0223
;;;0,0000346;2,5296;-0,0223
;;;0,0000348;2,4752;-0,01968
;;;0,000035;2,5568;-0,0223
;;;0,0000352;2,5296;-0,0223
;;;0,0000354;2,5568;-0,01968
;;;0,0000356;2,5296;-0,0223
;;;0,0000358;2,5296;-0,02362
;;;0,000036;2,5568;-0,02099
;;;0,0000362;2,584;-0,0223
;;;0,0000364;2,5296;-0,02362
;;;0,0000366;2,5568;-0,02362
;;;0,0000368;2,5568;-0,02362
;;;0,000037;2,5568;-0,02362
;;;0,0000372;2,5296;-0,02362
;;;0,0000374;2,584;-0,02362
;;;0,0000376;2,5568;-0,02624
;;;0,0000378;2,6112;-0,02362
;;;0,000038;2,5296;-0,02493
;;;0,0000382;2,5568;-0,02493
;;;0,0000384;2,5024;-0,02493
;;;0,0000386;2,584;-0,02493
;;;0,0000388;2,5568;-0,02362
;;;0,000039;2,584;-0,02362
;;;0,0000392;2,584;-0,02493
;;;0,0000394;2,6112;-0,02493
;;;0,0000396;2,584;-0,02493
;;;0,0000398;2,5568;-0,02624
;;;0,00004;2,584;-0,02493
;;;0,0000402;2,6112;-0,02362
;;;0,0000404;2,5568;-0,02624
;;;0,0000406;2,584;-0,02624
;;;0,0000408;2,584;-0,02624
;;;0,000041;2,584;-0,02624
;;;0,0000412;2,584;-0,02886
;;;0,0000414;2,5568;-0,02493
;;;0,0000416;2,6112;-0,02493
;;;0,0000418;2,6112;-0,02755
;;;0,000042;2,5568;-0,02624
;;;0,0000422;2,6112;-0,02755
;;;0,0000424;2,584;-0,02886
;;;0,0000426;2,6112;-0,02886
;;;0,0000428;2,584;-0,02755
;;;0,000043;2,584;-0,02755
;;;0,0000432;2,6112;-0,02755
;;;0,0000434;2,584;-0,02624
;;;0,0000436;2,6112;-0,02886
;;;0,0000438;2,6112;-0,02624
;;;0,000044;2,584;-0,02755
;;;0,0000442;2,6112;-0,02755
;;;0,0000444;2,6112;-0,02886
;;;0,0000446;2,584;-0,02886
;;;0,0000448;2,6112;-0,02624
;;;0,000045;2,584;-0,02886
;;;0,0000452;2,5568;-0,03149
;;;0,0000454;2,6384;-0,02755
;;;0,0000456;2,6384;-0,02755
;;;0,0000458;2,6384;-0,02886
;;;0,000046;2,6112;-0,02886
;;;0,0000462;2,6384;-0,03018
;;;0,0000464;2,6384;-0,03018
;;;0,0000466;2,6656;-0,02886
;;;0,0000468;2,6112;-0,02886
;;;0,000047;2,6928;-0,03018
;;;0,0000472;2,6384;-0,02886
;;;0,0000474;2,5568;-0,03149
;;;0,0000476;2,6112;-0,02886
;;;0,0000478;2,6384;-0,03018
;;;0,000048;2,5568;-0,02886
;;;0,0000482;2,6384;-0,03149
;;;0,0000484;2,6384;-0,03018
;;;0,0000486;2,6928;-0,02755
;;;0,0000488;2,6384;-0,03018
;;;0,000049;2,6656;-0,03018
;;;0,0000492;2,6112;-0,03018
;;;0,0000494;2,6928;-0,02886
;;;0,0000496;2,6928;-0,03149
;;;0,0000498;2,6656;-0,02755
;;;0,00005;2,6656;-0,02886
;;;0,0000502;2,6656;-0,03018
;;;0,0000504;2,6656;-0,02755
;;;0,0000506;2,6928;-0,02886
;;;0,0000508;2,72;-0,02886
;;;0,000051;2,6928;-0,02886
;;;0,0000512;2,6384;-0,0328
;;;0,0000514;2,72;-0,03018
;;;0,0000516;2,6656;-0,02886
;;;0,0000518;2,6928;-0,03149
;;;0,000052;2,72;-0,03018
;;;0,0000522;2,6112;-0,03149
;;;0,0000524;2,6384;-0,03018
;;;0,0000526;2,72;-0,03149
;;;0,0000528;2,6928;-0,03018
;;;0,000053;2,6656;-0,02886
;;;0,0000532;2,72;-0,03018
;;;0,0000534;2,6928;-0,0328
;;;0,0000536;2,6384;-0,03018
;;;0,0000538;2,6656;-0,03018
;;;0,000054;2,72;-0,03411
;;;0,0000542;2,6928;-0,03149
;;;0,0000544;2,72;-0,0328
;;;0,0000546;2,6656;-0,03149
;;;0,0000548;2,72;-0,0328
;;;0,000055;2,6928;-0,0328
;;;0,0000552;2,6656;-0,03149
;;;0,0000554;2,72;-0,0328
;;;0,0000556;2,6928;-0,0328
;;;0,0000558;2,6928;-0,0328
;;;0,000056;2,72;-0,0328
;;;0,0000562;2,6928;-0,0328
;;;0,0000564;2,7472;-0,0328
;;;0,0000566;2,6928;-0,0328
;;;0,0000568;2,72;-0,03411
;;;0,000057;2,6928;-0,03542
;;;0,0000572;2,6928;-0,03542
;;;0,0000574;2,72;-0,0328
;;;0,0000576;2,6928;-0,0328
;;;0,0000578;2,72;-0,0328
;;;0,000058;2,72;-0,03149
;;;0,0000582;2,6656;-0,03542
;;;0,0000584;2,72;-0,03542
;;;0,0000586;2,72;-0,03411
;;;0,0000588;2,6656;-0,03411
;;;0,000059;2,72;-0,03542
;;;0,0000592;2,72;-0,03542
;;;0,0000594;2,8016;-0,03542
;;;0,0000596;2,72;-0,03411
;;;0,0000598;2,7472;-0,03674
;;;0,00006;2,7744;-0,03411
;;;0,0000602;2,7472;-0,03411
;;;0,0000604;2,7472;-0,03674
;;;0,0000606;2,7472;-0,03542
;;;0,0000608;2,7744;-0,03674
;;;0,000061;2,6928;-0,03542
;;;0,0000612;2,6928;-0,03674
;;;0,0000614;2,7744;-0,03542
;;;0,0000616;2,7472;-0,03805
;;;0,0000618;2,72;-0,03805
;;;0,000062;2,7744;-0,03805
;;;0,0000622;2,7744;-0,03936
;;;0,0000624;2,7472;-0,03805
;;;0,0000626;2,7472;-0,03674
;;;0,0000628;2,7472;-0,03805
;;;0,000063;2,7744;-0,03674
;;;0,0000632;2,7744;-0,03674
;;;0,0000634;2,7744;-0,03805
;;;0,0000636;2,8016;-0,03674
;;;0,0000638;2,7472;-0,03674
;;;0,000064;2,7744;-0,03936
;;;0,0000642;2,7744;-0,03674
;;;0,0000644;2,7472;-0,03674
;;;0,0000646;2,7744;-0,03936
;;;0,0000648;2,7472;-0,03805
;;;0,000065;2,7472;-0,03674
;;;0,0000652;2,8016;-0,03805
;;;0,0000654;2,8016;-0,03674
;;;0,0000656;2,8016;-0,03674
;;;0,0000658;2,8288;-0,03805
;;;0,000066;2,7472;-0,03674
;;;0,0000662;2,8016;-0,03936
;;;0,0000664;2,7744;-0,03542
;;;0,0000666;2,8016;-0,03936
;;;0,0000668;2,8016;-0,03936
;;;0,000067;2,8288;-0,03936
;;;0,0000672;2,7472;-0,03936
;;;0,0000674;2,8016;-0,03936
;;;0,0000676;2,7744;-0,04067
;;;0,0000678;2,7744;-0,04067
;;;0,000068;2,8016;-0,03805
;;;0,0000682;2,7744;-0,03936
;;;0,0000684;2,8016;-0,03805
;;;0,0000686;2,856;-0,04067
;;;0,0000688;2,8288;-0,03805
;;;0,000069;2,7472;-0,03805
;;;0,0000692;2,8288;-0,03674
;;;0,0000694;2,8016;-0,04067
;;;0,0000696;2,8288;-0,04067
;;;0,0000698;2,8288;-0,03674
;;;0,00007;2,856;-0,03936
;;;0,0000702;2,8288;-0,03805
;;;0,0000704;2,856;-0,04067
;;;0,0000706;2,8288;-0,03674
;;;0,0000708;2,8288;-0,04067
;;;0,000071;2,8832;-0,03805
;;;0,0000712;2,8288;-0,03936
;;;0,0000714;2,8016;-0,03936
;;;0,0000716;2,856;-0,04067
;;;0,0000718;2,8288;-0,03805
;;;0,000072;2,8288;-0,03936
;;;0,0000722;2,8016;-0,03805
;;;0,0000724;2,8288;-0,03936
;;;0,0000726;2,8288;-0,04067
;;;0,0000728;2,8288;-0,04067
;;;0,000073;2,856;-0,03936
;;;0,0000732;2,8832;-0,04198
;;;0,0000734;2,8016;-0,04067
;;;0,0000736;2,856;-0,04067
;;;0,0000738;2,856;-0,0433
;;;0,000074;2,856;-0,04067
;;;0,0000742;2,856;-0,04067
;;;0,0000744;2,856;-0,04067
;;;0,0000746;2,856;-0,0433
;;;0,0000748;2,8288;-0,04198
;;;0,000075;2,856;-0,04067
;;;0,0000752;2,8288;-0,04067
;;;0,0000754;2,856;-0,0433
;;;0,0000756;2,8832;-0,04198
;;;0,0000758;2,856;-0,04198
;;;0,000076;2,8288;-0,04592
;;;0,0000762;2,8832;-0,04461
;;;0,0000764;2,856;-0,04198
;;;0,0000766;2,8832;-0,04461
;;;0,0000768;2,856;-0,0433
;;;0,000077;2,8288;-0,0433
;;;0,0000772;2,8832;-0,04461
;;;0,0000774;2,856;-0,0433
;;;0,0000776;2,9104;-0,04198
;;;0,0000778;2,8288;-0,04461
;;;0,000078;2,856;-0,0433
;;;0,0000782;2,8832;-0,04461
;;;0,0000784;2,8832;-0,04461
;;;0,0000786;2,856;-0,0433
;;;0,0000788;2,8832;-0,04461
;;;0,000079;2,9104;-0,04592
;;;0,0000792;2,9104;-0,0433
;;;0,0000794;2,856;-0,04461
;;;0,0000796;2,8832;-0,0433
;;;0,0000798;2,9104;-0,04461
;;;0,00008;2,8832;-0,04198
;;;0,0000802;2,8832;-0,04592
;;;0,0000804;2,9104;-0,0433
