;;;t;Vin;Vout
;;;-00.000044000000;   2.46400;-0,288
;;;-00.000043800000;   2.49200;-0,304
;;;-00.000043600000;   2.49200;-0,304
;;;-00.000043400000;   2.49200;-0,256
;;;-00.000043200000;   2.43600;-0,304
;;;-00.000043000000;   2.49200;-0,272
;;;-00.000042800000;   2.46400;-0,272
;;;-00.000042600000;   2.46400;-0,288
;;;-00.000042400000;   2.46400;-0,304
;;;-00.000042200000;   2.52000;-0,288
;;;-00.000042000000;   2.40800;-0,304
;;;-00.000041800000;   2.46400;-0,272
;;;-00.000041600000;   2.46400;-0,288
;;;-00.000041400000;   2.46400;-0,256
;;;-00.000041200000;   2.49200;-0,272
;;;-00.000041000000;   2.46400;-0,256
;;;-00.000040800000;   2.43600;-0,256
;;;-00.000040600000;   2.43600;-0,256
;;;-00.000040400000;   2.49200;-0,288
;;;-00.000040200000;   2.40800;-0,256
;;;-00.000040000000;   2.40800;-0,24
;;;-00.000039800000;   2.46400;-0,272
;;;-00.000039600000;   2.46400;-0,256
;;;-00.000039400000;   2.46400;-0,272
;;;-00.000039200000;   2.46400;-0,256
;;;-00.000039000000;   2.46400;-0,256
;;;-00.000038800000;   2.46400;-0,256
;;;-00.000038600000;   2.46400;-0,272
;;;-00.000038400000;   2.43600;-0,256
;;;-00.000038200000;   2.43600;-0,256
;;;-00.000038000000;   2.43600;-0,256
;;;-00.000037800000;   2.43600;-0,288
;;;-00.000037600000;   2.40800;-0,256
;;;-00.000037400000;   2.40800;-0,256
;;;-00.000037200000;   2.40800;-0,256
;;;-00.000037000000;   2.40800;-0,256
;;;-00.000036800000;   2.40800;-0,256
;;;-00.000036600000;   2.43600;-0,24
;;;-00.000036400000;   2.40800;-0,24
;;;-00.000036200000;   2.43600;-0,256
;;;-00.000036000000;   2.43600;-0,256
;;;-00.000035800000;   2.40800;-0,256
;;;-00.000035600000;   2.40800;-0,256
;;;-00.000035400000;   2.43600;-0,24
;;;-00.000035200000;   2.43600;-0,224
;;;-00.000035000000;   2.43600;-0,24
;;;-00.000034800000;   2.38000;-0,24
;;;-00.000034600000;   2.38000;-0,24
;;;-00.000034400000;   2.40800;-0,256
;;;-00.000034200000;   2.38000;-0,24
;;;-00.000034000000;   2.40800;-0,256
;;;-00.000033800000;   2.40800;-0,224
;;;-00.000033600000;   2.40800;-0,24
;;;-00.000033400000;   2.38000;-0,224
;;;-00.000033200000;   2.32400;-0,24
;;;-00.000033000000;   2.38000;-0,24
;;;-00.000032800000;   2.38000;-0,256
;;;-00.000032600000;   2.40800;-0,256
;;;-00.000032400000;   2.38000;-0,224
;;;-00.000032200000;   2.38000;-0,224
;;;-00.000032000000;   2.38000;-0,24
;;;-00.000031800000;   2.35200;-0,224
;;;-00.000031600000;   2.35200;-0,224
;;;-00.000031400000;   2.35200;-0,224
;;;-00.000031200000;   2.32400;-0,24
;;;-00.000031000000;   2.38000;-0,208
;;;-00.000030800000;   2.40800;-0,224
;;;-00.000030600000;   2.32400;-0,208
;;;-00.000030400000;   2.38000;-0,224
;;;-00.000030200000;   2.38000;-0,208
;;;-00.000030000000;   2.38000;-0,208
;;;-00.000029800000;   2.32400;-0,24
;;;-00.000029600000;   2.38000;-0,224
;;;-00.000029400000;   2.35200;-0,192
;;;-00.000029200000;   2.32400;-0,208
;;;-00.000029000000;   2.35200;-0,224
;;;-00.000028800000;   2.38000;-0,224
;;;-00.000028600000;   2.35200;-0,208
;;;-00.000028400000;   2.32400;-0,208
;;;-00.000028200000;   2.32400;-0,24
;;;-00.000028000000;   2.35200;-0,208
;;;-00.000027800000;   2.32400;-0,208
;;;-00.000027600000;   2.35200;-0,224
;;;-00.000027400000;   2.35200;-0,208
;;;-00.000027200000;   2.29600;-0,24
;;;-00.000027000000;   2.32400;-0,192
;;;-00.000026800000;   2.32400;-0,208
;;;-00.000026600000;   2.32400;-0,208
;;;-00.000026400000;   2.38000;-0,192
;;;-00.000026200000;   2.32400;-0,208
;;;-00.000026000000;   2.32400;-0,208
;;;-00.000025800000;   2.35200;-0,192
;;;-00.000025600000;   2.32400;-0,192
;;;-00.000025400000;   2.35200;-0,224
;;;-00.000025200000;   2.32400;-0,192
;;;-00.000025000000;   2.26800;-0,208
;;;-00.000024800000;   2.35200;-0,192
;;;-00.000024600000;   2.32400;-0,176
;;;-00.000024400000;   2.32400;-0,208
;;;-00.000024200000;   2.32400;-0,192
;;;-00.000024000000;   2.35200;-0,192
;;;-00.000023800000;   2.35200;-0,192
;;;-00.000023600000;   2.35200;-0,192
;;;-00.000023400000;   2.26800;-0,176
;;;-00.000023200000;   2.32400;-0,192
;;;-00.000023000000;   2.29600;-0,192
;;;-00.000022800000;   2.26800;-0,176
;;;-00.000022600000;   2.32400;-0,208
;;;-00.000022400000;   2.26800;-0,176
;;;-00.000022200000;   2.26800;-0,192
;;;-00.000022000000;   2.32400;-0,176
;;;-00.000021800000;   2.32400;-0,192
;;;-00.000021600000;   2.26800;-0,192
;;;-00.000021400000;   2.29600;-0,176
;;;-00.000021200000;   2.29600;-0,176
;;;-00.000021000000;   2.26800;-0,192
;;;-00.000020800000;   2.29600;-0,176
;;;-00.000020600000;   2.29600;-0,16
;;;-00.000020400000;   2.29600;-0,176
;;;-00.000020200000;   2.26800;-0,144
;;;-00.000020000000;   2.26800;-0,192
;;;-00.000019800000;   2.29600;-0,192
;;;-00.000019600000;   2.26800;-0,176
;;;-00.000019400000;   2.29600;-0,176
;;;-00.000019200000;   2.29600;-0,16
;;;-00.000019000000;   2.26800;-0,176
;;;-00.000018800000;   2.29600;-0,192
;;;-00.000018600000;   2.26800;-0,16
;;;-00.000018400000;   2.26800;-0,16
;;;-00.000018200000;   2.26800;-0,16
;;;-00.000018000000;   2.26800;-0,176
;;;-00.000017800000;   2.26800;-0,144
;;;-00.000017600000;   2.32400;-0,16
;;;-00.000017400000;   2.21200;-0,192
;;;-00.000017200000;   2.21200;-0,16
;;;-00.000017000000;   2.26800;-0,144
;;;-00.000016800000;   2.29600;-0,16
;;;-00.000016600000;   2.26800;-0,128
;;;-00.000016400000;   2.26800;-0,16
;;;-00.000016200000;   2.24000;-0,16
;;;-00.000016000000;   2.21200;-0,16
;;;-00.000015800000;   2.26800;-0,144
;;;-00.000015600000;   2.24000;-0,16
;;;-00.000015400000;   2.26800;-0,144
;;;-00.000015200000;   2.29600;-0,144
;;;-00.000015000000;   2.24000;-0,144
;;;-00.000014800000;   2.24000;-0,16
;;;-00.000014600000;   2.26800;-0,16
;;;-00.000014400000;   2.21200;-0,144
;;;-00.000014200000;   2.26800;-0,16
;;;-00.000014000000;   2.24000;-0,144
;;;-00.000013800000;   2.21200;-0,112
;;;-00.000013600000;   2.26800;-0,144
;;;-00.000013400000;   2.21200;-0,144
;;;-00.000013200000;   2.21200;-0,16
;;;-00.000013000000;   2.21200;-0,144
;;;-00.000012800000;   2.26800;-0,144
;;;-00.000012600000;   2.18400;-0,16
;;;-00.000012400000;   2.18400;-0,128
;;;-00.000012200000;   2.21200;-0,144
;;;-00.000012000000;   2.24000;-0,16
;;;-00.000011800000;   2.18400;-0,144
;;;-00.000011600000;   2.24000;-0,128
;;;-00.000011400000;   2.18400;-0,144
;;;-00.000011200000;   2.18400;-0,128
;;;-00.000011000000;   2.21200;-0,144
;;;-00.000010800000;   2.15600;-0,112
;;;-00.000010600000;   2.21200;-0,128
;;;-00.000010400000;   2.21200;-0,128
;;;-00.000010200000;   2.21200;-0,112
;;;-00.000010000000;   2.15600;-0,128
;;;-00.000009800000;   2.18400;-0,128
;;;-00.000009600000;   2.18400;-0,112
;;;-00.000009400000;   2.21200;-0,144
;;;-00.000009200000;   2.15600;-0,128
;;;-00.000009000000;   2.21200;-0,144
;;;-00.000008800000;   2.18400;-0,128
;;;-00.000008600000;   2.15600;-0,176
;;;-00.000008400000;   2.12800;-0,128
;;;-00.000008200000;   2.21200;-0,112
;;;-00.000008000000;   2.21200;-0,128
;;;-00.000007800000;   2.15600;-0,112
;;;-00.000007600000;   2.18400;-0,096
;;;-00.000007400000;   2.15600;-0,128
;;;-00.000007200000;   2.15600;-0,128
;;;-00.000007000000;   2.18400;-0,112
;;;-00.000006800000;   2.15600;-0,08
;;;-00.000006600000;   2.18400;-0,08
;;;-00.000006400000;   2.15600;-0,096
;;;-00.000006200000;   2.15600;-0,112
;;;-00.000006000000;   2.15600;-0,096
;;;-00.000005800000;   2.15600;-0,112
;;;-00.000005600000;   2.12800;-0,112
;;;-00.000005400000;   2.18400;-0,096
;;;-00.000005200000;   2.12800;-0,112
;;;-00.000005000000;   2.12800;-0,112
;;;-00.000004800000;   2.12800;-0,096
;;;-00.000004600000;   2.15600;-0,096
;;;-00.000004400000;   2.18400;-0,064
;;;-00.000004200000;   2.15600;-0,08
;;;-00.000004000000;   2.12800;-0,08
;;;-00.000003800000;   2.18400;-0,096
;;;-00.000003600000;   2.10000;-0,096
;;;-00.000003400000;   2.12800;-0,08
;;;-00.000003200000;   2.12800;-0,096
;;;-00.000003000000;   2.12800;-0,112
;;;-00.000002800000;   2.12800;-0,08
;;;-00.000002600000;   2.18400;-0,112
;;;-00.000002400000;   2.10000;-0,08
;;;-00.000002200000;   2.12800;-0,08
;;;-00.000002000000;   2.15600;-0,08
;;;-00.000001800000;   2.12800;-0,08
;;;-00.000001600000;   2.07200;-0,064
;;;-00.000001400000;   2.15600;-0,064
;;;-00.000001200000;   2.15600;-0,08
;;;-00.000001000000;   2.12800;-0,096
;;;-00.000000800000;   2.12800;-0,064
;;;-00.000000600000;   2.10000;-0,064
;;;-00.000000400000;   2.12800;-0,064
;;;-00.000000200000;   2.15600;-0,08
;;;-00.000000000000;   2.10000;-0,08
;;;00.000000200000;   2.04400;-0,048
;;;00.000000400000;   2.10000;-0,064
;;;00.000000600000;   2.12800;-0,064
;;;00.000000800000;   2.12800;-0,048
;;;00.000001000000;   2.15600;-0,08
;;;00.000001200000;   2.12800;-0,064
;;;00.000001400000;   2.10000;-0,048
;;;00.000001600000;   2.12800;-0,064
;;;00.000001800000;   2.10000;-0,08
;;;00.000002000000;   2.12800;-0,064
;;;00.000002200000;   2.12800;-0,096
;;;00.000002400000;   2.07200;-0,064
;;;00.000002600000;   2.10000;-0,064
;;;00.000002800000;   2.12800;-0,08
;;;00.000003000000;   2.07200;-0,064
;;;00.000003200000;   2.07200;-0,064
;;;00.000003400000;   2.12800;-0,048
;;;00.000003600000;   2.10000;-0,048
;;;00.000003800000;   2.04400;-0,064
;;;00.000004000000;   2.07200;-0,064
;;;00.000004200000;   2.07200;-0,048
;;;00.000004400000;   2.10000;-0,048
;;;00.000004600000;   2.12800;-0,032
;;;00.000004800000;   2.07200;-0,032
;;;00.000005000000;   2.07200;-0,048
;;;00.000005200000;   2.07200;-0,064
;;;00.000005400000;   2.04400;-0,064
;;;00.000005600000;   2.10000;-0,048
;;;00.000005800000;   2.12800;-0,032
;;;00.000006000000;   2.10000;-0,064
;;;00.000006200000;   2.12800;-0,048
;;;00.000006400000;   2.07200;-0,048
;;;00.000006600000;   2.07200;-0,064
;;;00.000006800000;   2.01600;-0,048
;;;00.000007000000;   2.07200;-0,032
;;;00.000007200000;   2.01600;-0,048
;;;00.000007400000;   2.04400;-0,048
;;;00.000007600000;   2.04400;-0,048
;;;00.000007800000;   2.04400;-0,032
;;;00.000008000000;   2.04400;-0,048
;;;00.000008200000;   2.04400;-0,016
;;;00.000008400000;   2.01600;-0,032
;;;00.000008600000;   2.04400;-0,048
;;;00.000008800000;   2.07200;-0,032
;;;00.000009000000;   2.04400;-0,016
;;;00.000009200000;   2.07200;-0,016
;;;00.000009400000;   2.07200;-0,048
;;;00.000009600000;   2.07200;-0,016
;;;00.000009800000;   1.98800;-0,048
;;;00.000010000000;   2.01600;-0,032
;;;00.000010200000;   2.04400;-0,032
;;;00.000010400000;   1.98800;-0,032
;;;00.000010600000;   2.01600;-0,016
;;;00.000010800000;   2.04400;-0,016
;;;00.000011000000;   2.01600;-0,016
;;;00.000011200000;   2.04400;-0,016
;;;00.000011400000;   2.01600;-0,016
;;;00.000011600000;   2.01600;-0,016
;;;00.000011800000;   2.01600;-0,032
;;;00.000012000000;   2.04400;-0,032
;;;00.000012200000;   1.98800;0
;;;00.000012400000;   1.98800;-0,016
;;;00.000012600000;   1.98800;-0,016
;;;00.000012800000;   2.07200;0
;;;00.000013000000;   2.01600;-0,032
;;;00.000013200000;   2.04400;0
;;;00.000013400000;   2.07200;-0,016
;;;00.000013600000;   2.01600;0,016
;;;00.000013800000;   2.04400;-0,032
;;;00.000014000000;   2.01600;0
;;;00.000014200000;   2.01600;-0,032
;;;00.000014400000;   2.04400;0,016
;;;00.000014600000;   1.96000;0
;;;00.000014800000;   2.01600;0
;;;00.000015000000;   1.98800;0,016
;;;00.000015200000;   2.04400;0
;;;00.000015400000;   1.98800;-0,016
;;;00.000015600000;   2.01600;0
;;;00.000015800000;   2.04400;0
;;;00.000016000000;   2.01600;0
;;;00.000016200000;   1.98800;0,032
;;;00.000016400000;   1.98800;0,016
;;;00.000016600000;   1.96000;0
;;;00.000016800000;   1.96000;-0,016
;;;00.000017000000;   1.98800;0
;;;00.000017200000;   1.98800;-0,016
;;;00.000017400000;   1.93200;0
;;;00.000017600000;   1.93200;-0,016
;;;00.000017800000;   1.93200;0,016
;;;00.000018000000;   1.93200;0,016
;;;00.000018200000;   1.93200;0,016
;;;00.000018400000;   2.01600;0
;;;00.000018600000;   1.98800;0,016
;;;00.000018800000;   1.98800;0,016
;;;00.000019000000;   2.01600;0
;;;00.000019200000;   1.93200;0,016
;;;00.000019400000;   1.96000;0,032
;;;00.000019600000;   1.96000;0
;;;00.000019800000;   1.96000;0,032
;;;00.000020000000;   1.96000;0,016
;;;00.000020200000;   1.93200;0,032
;;;00.000020400000;   1.93200;0,016
;;;00.000020600000;   1.96000;0,016
;;;00.000020800000;   1.93200;0,032
;;;00.000021000000;   1.96000;0
;;;00.000021200000;   1.98800;0,032
;;;00.000021400000;   1.93200;0,032
;;;00.000021600000;   1.93200;0,032
;;;00.000021800000;   1.93200;0,032
;;;00.000022000000;   1.96000;0,032
;;;00.000022200000;   1.90400;0,016
;;;00.000022400000;   1.96000;0,016
;;;00.000022600000;   1.93200;0,032
;;;00.000022800000;   1.96000;0,016
;;;00.000023000000;   1.90400;0,048
;;;00.000023200000;   1.96000;0,032
;;;00.000023400000;   1.96000;0,016
;;;00.000023600000;   1.87600;0,032
;;;00.000023800000;   1.96000;0,032
;;;00.000024000000;   1.93200;0,032
;;;00.000024200000;   1.93200;0,032
;;;00.000024400000;   1.96000;0,048
;;;00.000024600000;   1.90400;0,032
;;;00.000024800000;   1.93200;0,064
;;;00.000025000000;   1.90400;0,032
;;;00.000025200000;   1.87600;0,032
;;;00.000025400000;   1.87600;0,064
;;;00.000025600000;   1.90400;0,048
;;;00.000025800000;   1.87600;0,048
;;;00.000026000000;   1.90400;0,048
;;;00.000026200000;   1.87600;0,064
;;;00.000026400000;   1.90400;0,032
;;;00.000026600000;   1.93200;0,064
;;;00.000026800000;   1.90400;0,048
;;;00.000027000000;   1.84800;0,048
;;;00.000027200000;   1.84800;0,048
;;;00.000027400000;   1.90400;0,048
;;;00.000027600000;   1.90400;0,064
;;;00.000027800000;   1.87600;0,064
;;;00.000028000000;   1.87600;0,08
;;;00.000028200000;   1.84800;0,048
;;;00.000028400000;   1.87600;0,08
;;;00.000028600000;   1.90400;0,064
;;;00.000028800000;   1.87600;0,064
;;;00.000029000000;   1.87600;0,048
;;;00.000029200000;   1.90400;0,048
;;;00.000029400000;   1.87600;0,048
;;;00.000029600000;   1.84800;0,064
;;;00.000029800000;   1.87600;0,064
;;;00.000030000000;   1.87600;0,048
;;;00.000030200000;   1.87600;0,08
;;;00.000030400000;   1.84800;0,064
;;;00.000030600000;   1.87600;0,032
;;;00.000030800000;   1.87600;0,064
;;;00.000031000000;   1.87600;0,08
;;;00.000031200000;   1.84800;0,064
;;;00.000031400000;   1.87600;0,064
;;;00.000031600000;   1.87600;0,048
;;;00.000031800000;   1.82000;0,064
;;;00.000032000000;   1.87600;0,048
;;;00.000032200000;   1.87600;0,064
;;;00.000032400000;   1.87600;0,064
;;;00.000032600000;   1.87600;0,08
;;;00.000032800000;   1.82000;0,096
;;;00.000033000000;   1.84800;0,08
;;;00.000033200000;   1.87600;0,064
;;;00.000033400000;   1.82000;0,08
;;;00.000033600000;   1.84800;0,08
;;;00.000033800000;   1.87600;0,096
;;;00.000034000000;   1.87600;0,08
;;;00.000034200000;   1.87600;0,096
;;;00.000034400000;   1.82000;0,08
;;;00.000034600000;   1.82000;0,064
;;;00.000034800000;   1.84800;0,064
;;;00.000035000000;   1.84800;0,112
;;;00.000035200000;   1.87600;0,08
;;;00.000035400000;   1.87600;0,096
;;;00.000035600000;   1.84800;0,096
;;;00.000035800000;   1.79200;0,112
;;;00.000036000000;   1.79200;0,096
;;;00.000036200000;   1.87600;0,112
;;;00.000036400000;   1.79200;0,08
;;;00.000036600000;   1.84800;0,08
;;;00.000036800000;   1.79200;0,112
;;;00.000037000000;   1.79200;0,064
;;;00.000037200000;   1.76400;0,096
;;;00.000037400000;   1.82000;0,112
;;;00.000037600000;   1.82000;0,112
;;;00.000037800000;   1.79200;0,112
;;;00.000038000000;   1.82000;0,112
;;;00.000038200000;   1.82000;0,128
;;;00.000038400000;   1.82000;0,128
;;;00.000038600000;   1.82000;0,112
;;;00.000038800000;   1.82000;0,128
;;;00.000039000000;   1.76400;0,128
;;;00.000039200000;   1.82000;0,144
;;;00.000039400000;   1.76400;0,112
;;;00.000039600000;   1.82000;0,112
;;;00.000039800000;   1.79200;0,112
;;;00.000040000000;   1.82000;0,128
;;;00.000040200000;   1.82000;0,128
;;;00.000040400000;   1.79200;0,128
;;;00.000040600000;   1.79200;0,128
;;;00.000040800000;   1.79200;0,128
;;;00.000041000000;   1.79200;0,112
;;;00.000041200000;   1.82000;0,112
;;;00.000041400000;   1.79200;0,128
;;;00.000041600000;   1.79200;0,128
;;;00.000041800000;   1.76400;0,112
;;;00.000042000000;   1.76400;0,112
;;;00.000042200000;   1.79200;0,128
;;;00.000042400000;   1.76400;0,128
;;;00.000042600000;   1.79200;0,128
;;;00.000042800000;   1.79200;0,128
;;;00.000043000000;   1.73600;0,144
;;;00.000043200000;   1.79200;0,128
;;;00.000043400000;   1.73600;0,128
;;;00.000043600000;   1.73600;0,16
;;;00.000043800000;   1.73600;0,128
;;;00.000044000000;   1.79200;0,144
;;;00.000044200000;   1.79200;0,112
;;;00.000044400000;   1.76400;0,144
;;;00.000044600000;   1.73600;0,144
;;;00.000044800000;   1.73600;0,144
;;;00.000045000000;   1.73600;0,16
;;;00.000045200000;   1.76400;0,144
;;;00.000045400000;   1.76400;0,16
;;;00.000045600000;   1.79200;0,144
;;;00.000045800000;   1.76400;0,144
;;;00.000046000000;   1.68000;0,128
;;;00.000046200000;   1.73600;0,144
;;;00.000046400000;   1.73600;0,16
;;;00.000046600000;   1.76400;0,128
;;;00.000046800000;   1.68000;0,144
;;;00.000047000000;   1.73600;0,144
;;;00.000047200000;   1.73600;0,144
;;;00.000047400000;   1.73600;0,144
;;;00.000047600000;   1.70800;0,128
;;;00.000047800000;   1.68000;0,128
;;;00.000048000000;   1.68000;0,144
;;;00.000048200000;   1.73600;0,16
;;;00.000048400000;   1.73600;0,144
;;;00.000048600000;   1.68000;0,144
;;;00.000048800000;   1.73600;0,144
;;;00.000049000000;   1.70800;0,128
;;;00.000049200000;   1.73600;0,176
;;;00.000049400000;   1.68000;0,16
;;;00.000049600000;   1.70800;0,144
;;;00.000049800000;   1.70800;0,176
;;;00.000050000000;   1.70800;0,176
;;;00.000050200000;   1.70800;0,16
;;;00.000050400000;   1.73600;0,16
;;;00.000050600000;   1.70800;0,144
;;;00.000050800000;   1.62400;0,16
;;;00.000051000000;   1.68000;0,16
;;;00.000051200000;   1.73600;0,16
;;;00.000051400000;   1.70800;0,16
;;;00.000051600000;   1.68000;0,176
;;;00.000051800000;   1.68000;0,144
;;;00.000052000000;   1.68000;0,128
;;;00.000052200000;   1.68000;0,16
;;;00.000052400000;   1.65200;0,176
;;;00.000052600000;   1.65200;0,16
;;;00.000052800000;   1.65200;0,16
;;;00.000053000000;   1.68000;0,176
;;;00.000053200000;   1.68000;0,176
;;;00.000053400000;   1.70800;0,144
;;;00.000053600000;   1.68000;0,176
;;;00.000053800000;   1.68000;0,16
;;;00.000054000000;   1.68000;0,208
;;;00.000054200000;   1.65200;0,16
;;;00.000054400000;   1.68000;0,176
;;;00.000054600000;   1.68000;0,176
;;;00.000054800000;   1.68000;0,192
;;;00.000055000000;   1.68000;0,208
;;;00.000055200000;   1.65200;0,208
;;;00.000055400000;   1.68000;0,208
;;;00.000055600000;   1.70800;0,192
;;;00.000055800000;   1.65200;0,176
;;;00.000056000000;   1.70800;0,192
;;;00.000056200000;   1.65200;0,192
;;;00.000056400000;   1.65200;0,208
;;;00.000056600000;   1.68000;0,176
;;;00.000056800000;   1.68000;0,208
;;;00.000057000000;   1.62400;0,208
;;;00.000057200000;   1.68000;0,192
;;;00.000057400000;   1.65200;0,208
;;;00.000057600000;   1.62400;0,208
;;;00.000057800000;   1.65200;0,208
;;;00.000058000000;   1.68000;0,176
;;;00.000058200000;   1.68000;0,208
;;;00.000058400000;   1.62400;0,192
;;;00.000058600000;   1.68000;0,208
;;;00.000058800000;   1.59600;0,208
;;;00.000059000000;   1.68000;0,208
;;;00.000059200000;   1.65200;0,208
;;;00.000059400000;   1.62400;0,192
;;;00.000059600000;   1.65200;0,208
;;;00.000059800000;   1.59600;0,208
;;;00.000060000000;   1.65200;0,176
;;;00.000060200000;   1.68000;0,224
;;;00.000060400000;   1.65200;0,208
;;;00.000060600000;   1.62400;0,224
;;;00.000060800000;   1.59600;0,208
;;;00.000061000000;   1.59600;0,208
;;;00.000061200000;   1.59600;0,208
;;;00.000061400000;   1.62400;0,208
;;;00.000061600000;   1.62400;0,208
;;;00.000061800000;   1.59600;0,24
;;;00.000062000000;   1.62400;0,224
;;;00.000062200000;   1.59600;0,24
;;;00.000062400000;   1.65200;0,224
;;;00.000062600000;   1.62400;0,24
;;;00.000062800000;   1.59600;0,224
;;;00.000063000000;   1.62400;0,24
;;;00.000063200000;   1.59600;0,24
;;;00.000063400000;   1.59600;0,24
;;;00.000063600000;   1.59600;0,208
;;;00.000063800000;   1.59600;0,24
;;;00.000064000000;   1.62400;0,24
;;;00.000064200000;   1.56800;0,24
;;;00.000064400000;   1.56800;0,208
;;;00.000064600000;   1.62400;0,224
;;;00.000064800000;   1.56800;0,24
;;;00.000065000000;   1.62400;0,224
;;;00.000065200000;   1.59600;0,272
;;;00.000065400000;   1.59600;0,24
;;;00.000065600000;   1.62400;0,256
;;;00.000065800000;   1.54000;0,24
;;;00.000066000000;   1.59600;0,208
;;;00.000066200000;   1.56800;0,24
;;;00.000066400000;   1.59600;0,208
;;;00.000066600000;   1.54000;0,24
;;;00.000066800000;   1.51200;0,24
;;;00.000067000000;   1.59600;0,224
;;;00.000067200000;   1.59600;0,24
;;;00.000067400000;   1.54000;0,24
;;;00.000067600000;   1.51200;0,24
;;;00.000067800000;   1.54000;0,272
;;;00.000068000000;   1.54000;0,24
;;;00.000068200000;   1.56800;0,24
;;;00.000068400000;   1.56800;0,24
;;;00.000068600000;   1.56800;0,24
;;;00.000068800000;   1.54000;0,256
;;;00.000069000000;   1.59600;0,24
;;;00.000069200000;   1.56800;0,24
;;;00.000069400000;   1.51200;0,224
;;;00.000069600000;   1.51200;0,24
;;;00.000069800000;   1.56800;0,256
;;;00.000070000000;   1.51200;0,256
;;;00.000070200000;   1.51200;0,256
;;;00.000070400000;   1.56800;0,256
;;;00.000070600000;   1.51200;0,256
;;;00.000070800000;   1.51200;0,256
;;;00.000071000000;   1.54000;0,256
;;;00.000071200000;   1.54000;0,256
;;;00.000071400000;   1.54000;0,224
;;;00.000071600000;   1.54000;0,256
;;;00.000071800000;   1.51200;0,24
;;;00.000072000000;   1.51200;0,272
;;;00.000072200000;   1.54000;0,256
;;;00.000072400000;   1.51200;0,256
;;;00.000072600000;   1.54000;0,288
;;;00.000072800000;   1.51200;0,256
;;;00.000073000000;   1.56800;0,256
;;;00.000073200000;   1.56800;0,24
;;;00.000073400000;   1.51200;0,256
;;;00.000073600000;   1.54000;0,24
;;;00.000073800000;   1.54000;0,272
;;;00.000074000000;   1.51200;0,288
;;;00.000074200000;   1.56800;0,288
;;;00.000074400000;   1.48400;0,272
;;;00.000074600000;   1.48400;0,272
;;;00.000074800000;   1.48400;0,256
;;;00.000075000000;   1.51200;0,272
;;;00.000075200000;   1.51200;0,304
;;;00.000075400000;   1.51200;0,256
;;;00.000075600000;   1.48400;0,288
;;;00.000075800000;   1.51200;0,272
;;;00.000076000000;   1.45600;0,272
;;;00.000076200000;   1.48400;0,256
;;;00.000076400000;   1.48400;0,288
;;;00.000076600000;   1.51200;0,272
;;;00.000076800000;   1.42800;0,304
;;;00.000077000000;   1.51200;0,272
;;;00.000077200000;   1.51200;0,288
;;;00.000077400000;   1.48400;0,288
;;;00.000077600000;   1.48400;0,304
;;;00.000077800000;   1.48400;0,288
;;;00.000078000000;   1.51200;0,288
;;;00.000078200000;   1.48400;0,304
;;;00.000078400000;   1.48400;0,304
;;;00.000078600000;   1.42800;0,288
;;;00.000078800000;   1.51200;0,32
;;;00.000079000000;   1.51200;0,272
;;;00.000079200000;   1.48400;0,288
;;;00.000079400000;   1.45600;0,288
;;;00.000079600000;   1.51200;0,32
;;;00.000079800000;   1.48400;0,288
;;;00.000080000000;   1.45600;0,304
;;;00.000080200000;   1.45600;0,32
;;;00.000080400000;   1.45600;0,32
;;;00.000080600000;   1.42800;0,304
;;;00.000080800000;   1.48400;0,32
;;;00.000081000000;   1.42800;0,304
;;;00.000081200000;   1.45600;0,32
;;;00.000081400000;   1.48400;0,32
;;;00.000081600000;   1.40000;0,304
;;;00.000081800000;   1.45600;0,32
;;;00.000082000000;   1.40000;0,304
;;;00.000082200000;   1.42800;0,32
;;;00.000082400000;   1.45600;0,336
;;;00.000082600000;   1.45600;0,336
;;;00.000082800000;   1.45600;0,32
;;;00.000083000000;   1.42800;0,32
;;;00.000083200000;   1.45600;0,32
;;;00.000083400000;   1.48400;0,32
;;;00.000083600000;   1.42800;0,32
;;;00.000083800000;   1.45600;0,304
;;;00.000084000000;   1.37200;0,336
;;;00.000084200000;   1.45600;0,32
;;;00.000084400000;   1.37200;0,32
;;;00.000084600000;   1.42800;0,336
;;;00.000084800000;   1.42800;0,304
;;;00.000085000000;   1.40000;0,32
;;;00.000085200000;   1.42800;0,336
;;;00.000085400000;   1.42800;0,32
;;;00.000085600000;   1.40000;0,32
;;;00.000085800000;   1.42800;0,32
;;;00.000086000000;   1.40000;0,32
;;;00.000086200000;   1.42800;0,32
;;;00.000086400000;   1.40000;0,32
;;;00.000086600000;   1.40000;0,336
;;;00.000086800000;   1.45600;0,336
;;;00.000087000000;   1.40000;0,352
;;;00.000087200000;   1.40000;0,304
;;;00.000087400000;   1.42800;0,352
;;;00.000087600000;   1.34400;0,352
;;;00.000087800000;   1.40000;0,32
;;;00.000088000000;   1.42800;0,352
;;;00.000088200000;   1.40000;0,336
;;;00.000088400000;   1.42800;0,352
;;;00.000088600000;   1.40000;0,368
;;;00.000088800000;   1.40000;0,352
;;;00.000089000000;   1.34400;0,336
;;;00.000089200000;   1.37200;0,32
;;;00.000089400000;   1.37200;0,352
;;;00.000089600000;   1.34400;0,368
;;;00.000089800000;   1.37200;0,336
;;;00.000090000000;   1.34400;0,368
;;;00.000090200000;   1.37200;0,352
;;;00.000090400000;   1.34400;0,336
;;;00.000090600000;   1.37200;0,352
;;;00.000090800000;   1.37200;0,336
