;;;t;Vin;Vout
;;;-0,0001902;0,64;   0.00820
;;;-0,00019;0,68;   0.00840
;;;-0,0001898;0,64;   0.00720
;;;-0,0001896;0,64;   0.00880
;;;-0,0001894;0,64;   0.00780
;;;-0,0001892;0,64;   0.00860
;;;-0,000189;0,68;   0.00840
;;;-0,0001888;0,64;   0.00900
;;;-0,0001886;0,68;   0.00820
;;;-0,0001884;0,68;   0.00800
;;;-0,0001882;0,68;   0.00820
;;;-0,000188;0,68;   0.00880
;;;-0,0001878;0,72;   0.00840
;;;-0,0001876;0,68;   0.00820
;;;-0,0001874;0,68;   0.00840
;;;-0,0001872;0,68;   0.00760
;;;-0,000187;0,68;   0.00800
;;;-0,0001868;0,68;   0.00880
;;;-0,0001866;0,72;   0.00820
;;;-0,0001864;0,64;   0.00760
;;;-0,0001862;0,68;   0.00840
;;;-0,000186;0,68;   0.00820
;;;-0,0001858;0,68;   0.00880
;;;-0,0001856;0,68;   0.00860
;;;-0,0001854;0,68;   0.00860
;;;-0,0001852;0,72;   0.00840
;;;-0,000185;0,72;   0.00840
;;;-0,0001848;0,68;   0.00840
;;;-0,0001846;0,72;   0.00700
;;;-0,0001844;0,68;   0.00860
;;;-0,0001842;0,72;   0.00760
;;;-0,000184;0,68;   0.00860
;;;-0,0001838;0,68;   0.00800
;;;-0,0001836;0,72;   0.00760
;;;-0,0001834;0,72;   0.00820
;;;-0,0001832;0,68;   0.00820
;;;-0,000183;0,68;   0.00940
;;;-0,0001828;0,68;   0.00820
;;;-0,0001826;0,72;   0.00800
;;;-0,0001824;0,72;   0.00820
;;;-0,0001822;0,68;   0.00860
;;;-0,000182;0,72;   0.00840
;;;-0,0001818;0,76;   0.00820
;;;-0,0001816;0,76;   0.00820
;;;-0,0001814;0,72;   0.00860
;;;-0,0001812;0,72;   0.00880
;;;-0,000181;0,72;   0.00760
;;;-0,0001808;0,64;   0.00760
;;;-0,0001806;0,68;   0.00860
;;;-0,0001804;0,72;   0.00800
;;;-0,0001802;0,76;   0.00760
;;;-0,00018;0,72;   0.00780
;;;-0,0001798;0,68;   0.00880
;;;-0,0001796;0,8;   0.00820
;;;-0,0001794;0,76;   0.00780
;;;-0,0001792;0,68;   0.00800
;;;-0,000179;0,72;   0.00800
;;;-0,0001788;0,72;   0.00800
;;;-0,0001786;0,76;   0.00760
;;;-0,0001784;0,76;   0.00860
;;;-0,0001782;0,72;   0.00840
;;;-0,000178;0,76;   0.00800
;;;-0,0001778;0,8;   0.00840
;;;-0,0001776;0,76;   0.00840
;;;-0,0001774;0,8;   0.00800
;;;-0,0001772;0,76;   0.00740
;;;-0,000177;0,8;   0.00820
;;;-0,0001768;0,8;   0.00840
;;;-0,0001766;0,76;   0.00840
;;;-0,0001764;0,8;   0.00780
;;;-0,0001762;0,72;   0.00780
;;;-0,000176;0,76;   0.00840
;;;-0,0001758;0,8;   0.00880
;;;-0,0001756;0,8;   0.00840
;;;-0,0001754;0,8;   0.00780
;;;-0,0001752;0,76;   0.00720
;;;-0,000175;0,72;   0.00900
;;;-0,0001748;0,72;   0.00760
;;;-0,0001746;0,8;   0.00760
;;;-0,0001744;0,76;   0.00780
;;;-0,0001742;0,8;   0.00800
;;;-0,000174;0,8;   0.00700
;;;-0,0001738;0,76;   0.00740
;;;-0,0001736;0,76;   0.00840
;;;-0,0001734;0,8;   0.00840
;;;-0,0001732;0,8;   0.00820
;;;-0,000173;0,8;   0.00780
;;;-0,0001728;0,8;   0.00800
;;;-0,0001726;0,8;   0.00720
;;;-0,0001724;0,8;   0.00820
;;;-0,0001722;0,84;   0.00780
;;;-0,000172;0,76;   0.00800
;;;-0,0001718;0,84;   0.00780
;;;-0,0001716;0,8;   0.00800
;;;-0,0001714;0,8;   0.00880
;;;-0,0001712;0,8;   0.00680
;;;-0,000171;0,84;   0.00780
;;;-0,0001708;0,76;   0.00700
;;;-0,0001706;0,84;   0.00840
;;;-0,0001704;0,76;   0.00720
;;;-0,0001702;0,84;   0.00760
;;;-0,00017;0,84;   0.00780
;;;-0,0001698;0,84;   0.00820
;;;-0,0001696;0,8;   0.00760
;;;-0,0001694;0,84;   0.00780
;;;-0,0001692;0,84;   0.00820
;;;-0,000169;0,8;   0.00780
;;;-0,0001688;0,84;   0.00660
;;;-0,0001686;0,84;   0.00800
;;;-0,0001684;0,84;   0.00740
;;;-0,0001682;0,8;   0.00720
;;;-0,000168;0,8;   0.00780
;;;-0,0001678;0,84;   0.00740
;;;-0,0001676;0,84;   0.00780
;;;-0,0001674;0,84;   0.00740
;;;-0,0001672;0,84;   0.00700
;;;-0,000167;0,84;   0.00720
;;;-0,0001668;0,8;   0.00740
;;;-0,0001666;0,84;   0.00800
;;;-0,0001664;0,84;   0.00760
;;;-0,0001662;0,84;   0.00620
;;;-0,000166;0,84;   0.00680
;;;-0,0001658;0,84;   0.00740
;;;-0,0001656;0,84;   0.00780
;;;-0,0001654;0,92;   0.00720
;;;-0,0001652;0,84;   0.00680
;;;-0,000165;0,8;   0.00640
;;;-0,0001648;0,88;   0.00660
;;;-0,0001646;0,88;   0.00760
;;;-0,0001644;0,84;   0.00660
;;;-0,0001642;0,84;   0.00700
;;;-0,000164;0,84;   0.00700
;;;-0,0001638;0,84;   0.00680
;;;-0,0001636;0,88;   0.00640
;;;-0,0001634;0,8;   0.00740
;;;-0,0001632;0,84;   0.00680
;;;-0,000163;0,88;   0.00660
;;;-0,0001628;0,88;   0.00660
;;;-0,0001626;0,92;   0.00680
;;;-0,0001624;0,88;   0.00780
;;;-0,0001622;0,88;   0.00640
;;;-0,000162;0,88;   0.00680
;;;-0,0001618;0,88;   0.00660
;;;-0,0001616;0,88;   0.00780
;;;-0,0001614;0,88;   0.00680
;;;-0,0001612;0,88;   0.00660
;;;-0,000161;0,84;   0.00620
;;;-0,0001608;0,88;   0.00760
;;;-0,0001606;0,88;   0.00660
;;;-0,0001604;0,84;   0.00620
;;;-0,0001602;0,88;   0.00720
;;;-0,00016;0,88;   0.00680
;;;-0,0001598;0,92;   0.00700
;;;-0,0001596;0,92;   0.00580
;;;-0,0001594;0,88;   0.00700
;;;-0,0001592;0,92;   0.00700
;;;-0,000159;0,88;   0.00620
;;;-0,0001588;0,92;   0.00620
;;;-0,0001586;0,96;   0.00600
;;;-0,0001584;0,88;   0.00620
;;;-0,0001582;0,92;   0.00720
;;;-0,000158;0,88;   0.00620
;;;-0,0001578;0,88;   0.00680
;;;-0,0001576;0,96;   0.00640
;;;-0,0001574;0,96;   0.00640
;;;-0,0001572;0,92;   0.00660
;;;-0,000157;0,92;   0.00740
;;;-0,0001568;0,88;   0.00760
;;;-0,0001566;0,96;   0.00740
;;;-0,0001564;0,92;   0.00680
;;;-0,0001562;0,96;   0.00600
;;;-0,000156;0,96;   0.00600
;;;-0,0001558;0,96;   0.00600
;;;-0,0001556;0,96;   0.00660
;;;-0,0001554;0,96;   0.00600
;;;-0,0001552;0,92;   0.00600
;;;-0,000155;0,96;   0.00700
;;;-0,0001548;0,92;   0.00600
;;;-0,0001546;0,96;   0.00600
;;;-0,0001544;0,96;   0.00580
;;;-0,0001542;0,96;   0.00580
;;;-0,000154;0,92;   0.00660
;;;-0,0001538;0,92;   0.00660
;;;-0,0001536;0,92;   0.00520
;;;-0,0001534;0,92;   0.00600
;;;-0,0001532;0,96;   0.00580
;;;-0,000153;0,96;   0.00560
;;;-0,0001528;0,96;   0.00640
;;;-0,0001526;0,92;   0.00560
;;;-0,0001524;1;   0.00580
;;;-0,0001522;0,96;   0.00540
;;;-0,000152;0,96;   0.00660
;;;-0,0001518;0,96;   0.00560
;;;-0,0001516;0,92;   0.00640
;;;-0,0001514;0,96;   0.00680
;;;-0,0001512;0,96;   0.00640
;;;-0,000151;1;   0.00540
;;;-0,0001508;1;   0.00600
;;;-0,0001506;1,04;   0.00640
;;;-0,0001504;1;   0.00560
;;;-0,0001502;1;   0.00500
;;;-0,00015;0,96;   0.00620
;;;-0,0001498;1;   0.00620
;;;-0,0001496;1;   0.00620
;;;-0,0001494;1;   0.00580
;;;-0,0001492;0,96;   0.00600
;;;-0,000149;0,96;   0.00580
;;;-0,0001488;1;   0.00560
;;;-0,0001486;0,96;   0.00620
;;;-0,0001484;1;   0.00600
;;;-0,0001482;1;   0.00600
;;;-0,000148;1,04;   0.00600
;;;-0,0001478;0,96;   0.00600
;;;-0,0001476;1;   0.00620
;;;-0,0001474;1,04;   0.00640
;;;-0,0001472;1,04;   0.00660
;;;-0,000147;1,04;   0.00520
;;;-0,0001468;1;   0.00580
;;;-0,0001466;1;   0.00600
;;;-0,0001464;1,04;   0.00640
;;;-0,0001462;1;   0.00540
;;;-0,000146;0,96;   0.00600
;;;-0,0001458;1;   0.00640
;;;-0,0001456;1,04;   0.00620
;;;-0,0001454;1;   0.00560
;;;-0,0001452;0,96;   0.00540
;;;-0,000145;1,04;   0.00580
;;;-0,0001448;1;   0.00580
;;;-0,0001446;1;   0.00500
;;;-0,0001444;0,96;   0.00520
;;;-0,0001442;1,04;   0.00600
;;;-0,000144;1;   0.00580
;;;-0,0001438;1,04;   0.00480
;;;-0,0001436;0,96;   0.00520
;;;-0,0001434;1;   0.00640
;;;-0,0001432;1;   0.00560
;;;-0,000143;1,04;   0.00540
;;;-0,0001428;1,04;   0.00500
;;;-0,0001426;1,04;   0.00540
;;;-0,0001424;1,08;   0.00520
;;;-0,0001422;1,08;   0.00580
;;;-0,000142;1,08;   0.00660
;;;-0,0001418;1;   0.00560
;;;-0,0001416;1,04;   0.00620
;;;-0,0001414;1;   0.00480
;;;-0,0001412;1,04;   0.00600
;;;-0,000141;1,04;   0.00500
;;;-0,0001408;1,04;   0.00440
;;;-0,0001406;1,04;   0.00540
;;;-0,0001404;1;   0.00580
;;;-0,0001402;1,04;   0.00480
;;;-0,00014;1,08;   0.00480
;;;-0,0001398;1,08;   0.00560
;;;-0,0001396;1,04;   0.00560
;;;-0,0001394;1,04;   0.00480
;;;-0,0001392;1;   0.00480
;;;-0,000139;1,04;   0.00600
;;;-0,0001388;1,08;   0.00500
;;;-0,0001386;1,08;   0.00520
;;;-0,0001384;1,04;   0.00520
;;;-0,0001382;1,04;   0.00500
;;;-0,000138;1,08;   0.00500
;;;-0,0001378;1,08;   0.00540
;;;-0,0001376;1,08;   0.00520
;;;-0,0001374;1,04;   0.00520
;;;-0,0001372;1,08;   0.00560
;;;-0,000137;1,04;   0.00520
;;;-0,0001368;1,08;   0.00580
;;;-0,0001366;1,08;   0.00420
;;;-0,0001364;1,08;   0.00540
;;;-0,0001362;1,08;   0.00460
;;;-0,000136;1,12;   0.00560
;;;-0,0001358;1,08;   0.00500
;;;-0,0001356;1,12;   0.00500
;;;-0,0001354;1,08;   0.00580
;;;-0,0001352;1,08;   0.00500
;;;-0,000135;1,12;   0.00520
;;;-0,0001348;1,12;   0.00460
;;;-0,0001346;1,12;   0.00540
;;;-0,0001344;1,08;   0.00540
;;;-0,0001342;1,08;   0.00460
;;;-0,000134;1,08;   0.00400
;;;-0,0001338;1,08;   0.00460
;;;-0,0001336;1,08;   0.00600
;;;-0,0001334;1,12;   0.00520
;;;-0,0001332;1,08;   0.00440
;;;-0,000133;1,12;   0.00300
;;;-0,0001328;1,16;   0.00540
;;;-0,0001326;1,12;   0.00580
;;;-0,0001324;1,08;   0.00440
;;;-0,0001322;1,12;   0.00540
;;;-0,000132;1,08;   0.00440
;;;-0,0001318;1,16;   0.00460
;;;-0,0001316;1,16;   0.00540
;;;-0,0001314;1,12;   0.00380
;;;-0,0001312;1,12;   0.00540
;;;-0,000131;1,16;   0.00540
;;;-0,0001308;1,16;   0.00460
;;;-0,0001306;1,12;   0.00440
;;;-0,0001304;1,12;   0.00520
;;;-0,0001302;1,16;   0.00520
;;;-0,00013;1,12;   0.00540
;;;-0,0001298;1,16;   0.00460
;;;-0,0001296;1,16;   0.00560
;;;-0,0001294;1,08;   0.00420
;;;-0,0001292;1,12;   0.00520
;;;-0,000129;1,16;   0.00500
;;;-0,0001288;1,12;   0.00560
;;;-0,0001286;1,16;   0.00480
;;;-0,0001284;1,2;   0.00420
;;;-0,0001282;1,16;   0.00380
;;;-0,000128;1,12;   0.00460
;;;-0,0001278;1,2;   0.00520
;;;-0,0001276;1,2;   0.00500
;;;-0,0001274;1,2;   0.00500
;;;-0,0001272;1,16;   0.00480
;;;-0,000127;1,16;   0.00520
;;;-0,0001268;1,16;   0.00440
;;;-0,0001266;1,16;   0.00480
;;;-0,0001264;1,12;   0.00480
;;;-0,0001262;1,16;   0.00460
;;;-0,000126;1,16;   0.00500
;;;-0,0001258;1,16;   0.00560
;;;-0,0001256;1,2;   0.00520
;;;-0,0001254;1,12;   0.00520
;;;-0,0001252;1,16;   0.00400
;;;-0,000125;1,2;   0.00480
;;;-0,0001248;1,2;   0.00420
;;;-0,0001246;1,16;   0.00460
;;;-0,0001244;1,16;   0.00460
;;;-0,0001242;1,2;   0.00480
;;;-0,000124;1,16;   0.00500
;;;-0,0001238;1,16;   0.00500
;;;-0,0001236;1,16;   0.00500
;;;-0,0001234;1,2;   0.00400
;;;-0,0001232;1,2;   0.00480
;;;-0,000123;1,2;   0.00480
;;;-0,0001228;1,2;   0.00460
;;;-0,0001226;1,2;   0.00500
;;;-0,0001224;1,24;   0.00400
;;;-0,0001222;1,2;   0.00500
;;;-0,000122;1,16;   0.00440
;;;-0,0001218;1,2;   0.00480
;;;-0,0001216;1,2;   0.00500
;;;-0,0001214;1,16;   0.00560
;;;-0,0001212;1,2;   0.00540
;;;-0,000121;1,24;   0.00400
;;;-0,0001208;1,2;   0.00520
;;;-0,0001206;1,2;   0.00480
;;;-0,0001204;1,16;   0.00480
;;;-0,0001202;1,24;   0.00340
;;;-0,00012;1,24;   0.00380
;;;-0,0001198;1,24;   0.00480
;;;-0,0001196;1,2;   0.00340
;;;-0,0001194;1,24;   0.00380
;;;-0,0001192;1,2;   0.00500
;;;-0,000119;1,24;   0.00360
;;;-0,0001188;1,24;   0.00360
;;;-0,0001186;1,24;   0.00380
;;;-0,0001184;1,24;   0.00460
;;;-0,0001182;1,24;   0.00400
;;;-0,000118;1,24;   0.00420
;;;-0,0001178;1,2;   0.00380
;;;-0,0001176;1,24;   0.00520
;;;-0,0001174;1,28;   0.00380
;;;-0,0001172;1,2;   0.00500
;;;-0,000117;1,24;   0.00380
;;;-0,0001168;1,24;   0.00480
;;;-0,0001166;1,28;   0.00440
;;;-0,0001164;1,24;   0.00320
;;;-0,0001162;1,28;   0.00460
;;;-0,000116;1,28;   0.00360
;;;-0,0001158;1,28;   0.00440
;;;-0,0001156;1,24;   0.00400
;;;-0,0001154;1,28;   0.00440
;;;-0,0001152;1,24;   0.00420
;;;-0,000115;1,28;   0.00380
;;;-0,0001148;1,28;   0.00400
;;;-0,0001146;1,28;   0.00440
;;;-0,0001144;1,24;   0.00380
;;;-0,0001142;1,24;   0.00360
;;;-0,000114;1,28;   0.00420
;;;-0,0001138;1,24;   0.00420
;;;-0,0001136;1,28;   0.00480
;;;-0,0001134;1,28;   0.00320
;;;-0,0001132;1,28;   0.00420
;;;-0,000113;1,32;   0.00360
;;;-0,0001128;1,28;   0.00420
;;;-0,0001126;1,28;   0.00340
;;;-0,0001124;1,32;   0.00480
;;;-0,0001122;1,28;   0.00440
;;;-0,000112;1,28;   0.00400
;;;-0,0001118;1,32;   0.00380
;;;-0,0001116;1,32;   0.00480
;;;-0,0001114;1,36;   0.00400
;;;-0,0001112;1,28;   0.00420
;;;-0,000111;1,28;   0.00400
;;;-0,0001108;1,28;   0.00360
;;;-0,0001106;1,28;   0.00420
;;;-0,0001104;1,32;   0.00360
;;;-0,0001102;1,32;   0.00420
;;;-0,00011;1,36;   0.00400
;;;-0,0001098;1,32;   0.00400
;;;-0,0001096;1,28;   0.00360
;;;-0,0001094;1,32;   0.00240
;;;-0,0001092;1,32;   0.00280
;;;-0,000109;1,36;   0.00340
;;;-0,0001088;1,32;   0.00460
;;;-0,0001086;1,36;   0.00360
;;;-0,0001084;1,36;   0.00480
;;;-0,0001082;1,32;   0.00380
;;;-0,000108;1,32;   0.00380
;;;-0,0001078;1,36;   0.00400
;;;-0,0001076;1,32;   0.00380
;;;-0,0001074;1,36;   0.00360
;;;-0,0001072;1,28;   0.00380
;;;-0,000107;1,32;   0.00320
;;;-0,0001068;1,36;   0.00400
;;;-0,0001066;1,32;   0.00320
;;;-0,0001064;1,32;   0.00460
;;;-0,0001062;1,32;   0.00380
;;;-0,000106;1,4;   0.00360
;;;-0,0001058;1,32;   0.00420
;;;-0,0001056;1,28;   0.00360
;;;-0,0001054;1,36;   0.00340
;;;-0,0001052;1,28;   0.00380
;;;-0,000105;1,36;   0.00360
;;;-0,0001048;1,32;   0.00360
;;;-0,0001046;1,36;   0.00280
;;;-0,0001044;1,36;   0.00300
;;;-0,0001042;1,32;   0.00320
;;;-0,000104;1,32;   0.00320
;;;-0,0001038;1,32;   0.00380
;;;-0,0001036;1,32;   0.00300
;;;-0,0001034;1,32;   0.00400
;;;-0,0001032;1,36;   0.00360
;;;-0,000103;1,36;   0.00320
;;;-0,0001028;1,36;   0.00280
;;;-0,0001026;1,4;   0.00400
;;;-0,0001024;1,4;   0.00320
;;;-0,0001022;1,32;   0.00380
;;;-0,000102;1,36;   0.00320
;;;-0,0001018;1,36;   0.00340
;;;-0,0001016;1,36;   0.00360
;;;-0,0001014;1,4;   0.00340
;;;-0,0001012;1,4;   0.00300
;;;-0,000101;1,4;   0.00320
;;;-0,0001008;1,4;   0.00400
;;;-0,0001006;1,4;   0.00340
;;;-0,0001004;1,4;   0.00380
;;;-0,0001002;1,44;   0.00360
;;;-0,0001;1,36;   0.00360
;;;-0,0000998;1,4;   0.00320
;;;-0,0000996;1,4;   0.00300
;;;-0,0000994;1,44;   0.00360
;;;-0,0000992;1,44;   0.00420
;;;-0,000099;1,36;   0.00320
;;;-0,0000988;1,4;   0.00280
;;;-0,0000986;1,44;   0.00420
;;;-0,0000984;1,36;   0.00360
;;;-0,0000982;1,4;   0.00320
;;;-0,000098;1,4;   0.00320
;;;-0,0000978;1,4;   0.00340
;;;-0,0000976;1,44;   0.00360
;;;-0,0000974;1,36;   0.00380
;;;-0,0000972;1,4;   0.00180
;;;-0,000097;1,4;   0.00340
;;;-0,0000968;1,44;   0.00420
;;;-0,0000966;1,4;   0.00320
;;;-0,0000964;1,48;   0.00380
;;;-0,0000962;1,44;   0.00300
;;;-0,000096;1,48;   0.00420
;;;-0,0000958;1,4;   0.00220
;;;-0,0000956;1,44;   0.00480
;;;-0,0000954;1,4;   0.00380
;;;-0,0000952;1,4;   0.00200
;;;-0,000095;1,44;   0.00320
;;;-0,0000948;1,44;   0.00320
;;;-0,0000946;1,4;   0.00360
;;;-0,0000944;1,44;   0.00340
;;;-0,0000942;1,48;   0.00340
;;;-0,000094;1,4;   0.00340
;;;-0,0000938;1,48;   0.00360
;;;-0,0000936;1,52;   0.00240
;;;-0,0000934;1,44;   0.00360
;;;-0,0000932;1,48;   0.00340
;;;-0,000093;1,44;   0.00360
;;;-0,0000928;1,44;   0.00380
;;;-0,0000926;1,48;   0.00340
;;;-0,0000924;1,44;   0.00320
;;;-0,0000922;1,48;   0.00320
;;;-0,000092;1,48;   0.00320
;;;-0,0000918;1,52;   0.00300
;;;-0,0000916;1,52;   0.00320
;;;-0,0000914;1,44;   0.00320
;;;-0,0000912;1,48;   0.00340
;;;-0,000091;1,44;   0.00300
;;;-0,0000908;1,48;   0.00280
;;;-0,0000906;1,48;   0.00300
;;;-0,0000904;1,44;   0.00340
;;;-0,0000902;1,52;   0.00220
;;;-0,00009;1,48;   0.00340
;;;-0,0000898;1,44;   0.00240
;;;-0,0000896;1,48;   0.00340
;;;-0,0000894;1,48;   0.00240
;;;-0,0000892;1,48;   0.00340
;;;-0,000089;1,48;   0.00340
;;;-0,0000888;1,48;   0.00280
;;;-0,0000886;1,48;   0.00280
;;;-0,0000884;1,4;   0.00200
;;;-0,0000882;1,52;   0.00300
;;;-0,000088;1,48;   0.00360
;;;-0,0000878;1,52;   0.00280
;;;-0,0000876;1,48;   0.00260
;;;-0,0000874;1,48;   0.00280
;;;-0,0000872;1,52;   0.00240
;;;-0,000087;1,48;   0.00280
;;;-0,0000868;1,48;   0.00280
;;;-0,0000866;1,52;   0.00340
;;;-0,0000864;1,52;   0.00240
;;;-0,0000862;1,52;   0.00220
;;;-0,000086;1,48;   0.00200
;;;-0,0000858;1,48;   0.00240
;;;-0,0000856;1,52;   0.00180
;;;-0,0000854;1,48;   0.00220
;;;-0,0000852;1,52;   0.00220
;;;-0,000085;1,52;   0.00280
;;;-0,0000848;1,48;   0.00280
;;;-0,0000846;1,52;   0.00180
;;;-0,0000844;1,52;   0.00160
;;;-0,0000842;1,44;   0.00320
;;;-0,000084;1,48;   0.00340
;;;-0,0000838;1,52;   0.00240
;;;-0,0000836;1,52;   0.00260
;;;-0,0000834;1,52;   0.00180
;;;-0,0000832;1,48;   0.00160
;;;-0,000083;1,56;   0.00240
;;;-0,0000828;1,52;   0.00320
;;;-0,0000826;1,52;   0.00260
;;;-0,0000824;1,48;   0.00200
;;;-0,0000822;1,48;   0.00180
;;;-0,000082;1,52;   0.00240
;;;-0,0000818;1,48;   0.00320
;;;-0,0000816;1,52;   0.00200
;;;-0,0000814;1,56;   0.00300
;;;-0,0000812;1,56;   0.00200
;;;-0,000081;1,52;   0.00260
;;;-0,0000808;1,48;   0.00120
;;;-0,0000806;1,6;   0.00280
;;;-0,0000804;1,56;   0.00300
;;;-0,0000802;1,56;   0.00200
;;;-0,00008;1,52;   0.00220
;;;-0,0000798;1,56;   0.00180
;;;-0,0000796;1,56;   0.00260
;;;-0,0000794;1,56;   0.00200
;;;-0,0000792;1,52;   0.00220
;;;-0,000079;1,56;   0.00160
;;;-0,0000788;1,52;   0.00260
;;;-0,0000786;1,56;   0.00240
;;;-0,0000784;1,56;   0.00220
;;;-0,0000782;1,6;   0.00140
;;;-0,000078;1,56;   0.00200
;;;-0,0000778;1,6;   0.00240
;;;-0,0000776;1,56;   0.00260
;;;-0,0000774;1,56;   0.00220
;;;-0,0000772;1,56;   0.00200
;;;-0,000077;1,6;   0.00200
;;;-0,0000768;1,6;   0.00140
;;;-0,0000766;1,6;   0.00260
;;;-0,0000764;1,6;   0.00160
;;;-0,0000762;1,64;   0.00140
;;;-0,000076;1,56;   0.00160
;;;-0,0000758;1,64;   0.00180
;;;-0,0000756;1,6;   0.00120
;;;-0,0000754;1,6;   0.00300
;;;-0,0000752;1,6;   0.00180
;;;-0,000075;1,64;   0.00180
;;;-0,0000748;1,52;   0.00220
;;;-0,0000746;1,56;   0.00180
;;;-0,0000744;1,64;   0.00180
;;;-0,0000742;1,6;   0.00260
;;;-0,000074;1,64;   0.00200
;;;-0,0000738;1,6;   0.00460
;;;-0,0000736;1,6;   0.00100
;;;-0,0000734;1,6;   0.00240
;;;-0,0000732;1,64;   0.00200
;;;-0,000073;1,6;   0.00260
;;;-0,0000728;1,6;   0.00200
;;;-0,0000726;1,6;   0.00140
;;;-0,0000724;1,6;   0.00120
;;;-0,0000722;1,64;   0.00300
;;;-0,000072;1,68;   0.00260
;;;-0,0000718;1,64;   0.00280
;;;-0,0000716;1,64;   0.00120
;;;-0,0000714;1,64;   0.00160
;;;-0,0000712;1,64;   0.00160
;;;-0,000071;1,64;   0.00200
;;;-0,0000708;1,64;   0.00140
;;;-0,0000706;1,6;   0.00160
;;;-0,0000704;1,64;   0.00200
;;;-0,0000702;1,68;   0.00140
;;;-0,00007;1,6;   0.00120
;;;-0,0000698;1,64;   0.00180
;;;-0,0000696;1,64;   0.00160
;;;-0,0000694;1,64;   0.00200
;;;-0,0000692;1,68;   0.00100
;;;-0,000069;1,64;   0.00120
;;;-0,0000688;1,68;   0.00180
;;;-0,0000686;1,64;   0.00240
;;;-0,0000684;1,64;   0.00160
;;;-0,0000682;1,68;   0.00160
;;;-0,000068;1,68;   0.00100
;;;-0,0000678;1,68;   0.00200
;;;-0,0000676;1,6;   0.00140
;;;-0,0000674;1,64;   0.00120
;;;-0,0000672;1,64;   0.00160
;;;-0,000067;1,64;   0.00060
;;;-0,0000668;1,68;   0.00160
;;;-0,0000666;1,64;   0.00160
;;;-0,0000664;1,72;   0.00180
;;;-0,0000662;1,68;   0.00160
;;;-0,000066;1,64;   0.00220
;;;-0,0000658;1,68;   0.00140
;;;-0,0000656;1,64;   0.00060
;;;-0,0000654;1,68;   0.00160
;;;-0,0000652;1,68;   0.00120
;;;-0,000065;1,68;   0.00160
;;;-0,0000648;1,68;   0.00080
;;;-0,0000646;1,64;   0.00120
;;;-0,0000644;1,6;   0.00180
;;;-0,0000642;1,64;   0.00040
