;;;t;Vin;Vout
;;;-0,000162;0,8576;0,076
;;;-0,0001618;0,8308;0,08
;;;-0,0001616;0,804;0,08
;;;-0,0001614;0,8576;0,08
;;;-0,0001612;0,8308;0,078
;;;-0,000161;0,8576;0,078
;;;-0,0001608;0,8844;0,08
;;;-0,0001606;0,8576;0,078
;;;-0,0001604;0,8844;0,08
;;;-0,0001602;0,9112;0,08
;;;-0,00016;0,9112;0,08
;;;-0,0001598;0,8576;0,08
;;;-0,0001596;0,8844;0,076
;;;-0,0001594;0,938;0,078
;;;-0,0001592;0,8576;0,078
;;;-0,000159;0,8308;0,08
;;;-0,0001588;0,9112;0,076
;;;-0,0001586;0,9112;0,074
;;;-0,0001584;0,8844;0,078
;;;-0,0001582;0,8844;0,078
;;;-0,000158;0,938;0,076
;;;-0,0001578;0,9112;0,076
;;;-0,0001576;0,8844;0,076
;;;-0,0001574;0,938;0,076
;;;-0,0001572;0,9112;0,074
;;;-0,000157;0,9112;0,078
;;;-0,0001568;0,938;0,076
;;;-0,0001566;0,8844;0,078
;;;-0,0001564;0,938;0,076
;;;-0,0001562;0,9112;0,076
;;;-0,000156;0,938;0,074
;;;-0,0001558;0,9112;0,078
;;;-0,0001556;0,9112;0,076
;;;-0,0001554;0,9648;0,076
;;;-0,0001552;0,9648;0,078
;;;-0,000155;0,938;0,076
;;;-0,0001548;0,9112;0,078
;;;-0,0001546;0,938;0,076
;;;-0,0001544;0,9648;0,074
;;;-0,0001542;0,9648;0,076
;;;-0,000154;0,9648;0,076
;;;-0,0001538;0,9648;0,076
;;;-0,0001536;0,9648;0,076
;;;-0,0001534;0,938;0,074
;;;-0,0001532;0,9916;0,074
;;;-0,000153;0,9648;0,074
;;;-0,0001528;0,9648;0,074
;;;-0,0001526;0,938;0,074
;;;-0,0001524;0,938;0,074
;;;-0,0001522;0,8844;0,074
;;;-0,000152;0,9648;0,074
;;;-0,0001518;0,938;0,074
;;;-0,0001516;0,9112;0,074
;;;-0,0001514;0,9916;0,074
;;;-0,0001512;0,938;0,076
;;;-0,000151;0,9916;0,074
;;;-0,0001508;0,9916;0,072
;;;-0,0001506;1,0184;0,074
;;;-0,0001504;0,9916;0,074
;;;-0,0001502;0,9916;0,074
;;;-0,00015;0,9916;0,074
;;;-0,0001498;1,0452;0,074
;;;-0,0001496;0,9648;0,074
;;;-0,0001494;0,9916;0,07
;;;-0,0001492;0,9648;0,072
;;;-0,000149;0,9648;0,074
;;;-0,0001488;0,9916;0,074
;;;-0,0001486;0,9648;0,072
;;;-0,0001484;1,0184;0,072
;;;-0,0001482;1,0184;0,072
;;;-0,000148;0,9916;0,072
;;;-0,0001478;1,0184;0,074
;;;-0,0001476;1,0184;0,074
