Record Length,2.500000e+03,,  -0.000500000000,  -2.40000,
Sample Interval,4.000000e-07,,  -0.000499600000,  -2.40000,
Trigger Point,1.250000000000e+03,,  -0.000499200000,  -2.80000,
,,,  -0.000498800000,  -3.00000,
,,,  -0.000498400000,  -3.40000,
,,,  -0.000498000000,  -3.60000,
Source,CH2,,  -0.000497600000,  -3.80000,
Vertical Units,V,,  -0.000497200000,  -4.00000,
Vertical Scale,5.000000e+00,,  -0.000496800000,  -4.20000,
Vertical Offset,-2.000000e-01,,  -0.000496400000,  -4.60000,
Horizontal Units,s,,  -0.000496000000,  -4.60000,
Horizontal Scale,1.000000e-04,,  -0.000495600000,  -5.00000,
Pt Fmt,Y,,  -0.000495200000,  -5.20000,
Yzero,0.000000e+00,,  -0.000494800000,  -5.40000,
Probe Atten,1.000000e+00,,  -0.000494400000,  -5.60000,
Model Number,TBS1072B-EDU,,  -0.000494000000,  -5.80000,
Serial Number,C015526,,  -0.000493600000,  -6.00000,
Firmware Version,FV:v4.06,,  -0.000493200000,  -6.20000,
,,,-00.000492800000,  -6.40000,
,,,-00.000492400000,  -6.60000,
,,,-00.000492000000,  -7.00000,
,,,-00.000491600000,  -7.40000,
,,,-00.000491200000,  -7.20000,
,,,-00.000490800000,  -7.60000,
,,,-00.000490400000,  -7.80000,
,,,-00.000490000000,  -8.00000,
,,,-00.000489600000,  -8.40000,
,,,-00.000489200000,  -8.40000,
,,,-00.000488800000,  -8.60000,
,,,-00.000488400000,  -8.80000,
,,,-00.000488000000,  -8.80000,
,,,-00.000487600000,  -9.20000,
,,,-00.000487200000,  -9.60000,
,,,-00.000486800000,  -9.80000,
,,,-00.000486400000,  -9.80000,
,,,-00.000486000000, -10.20000,
,,,-00.000485600000, -10.40000,
,,,-00.000485200000, -10.60000,
,,,-00.000484800000, -10.80000,
,,,-00.000484400000, -11.20000,
,,,-00.000484000000, -11.20000,
,,,-00.000483600000, -11.80000,
,,,-00.000483200000, -11.60000,
,,,-00.000482800000, -12.00000,
,,,-00.000482400000, -12.20000,
,,,-00.000482000000, -12.40000,
,,,-00.000481600000, -12.60000,
,,,-00.000481200000, -12.80000,
,,,-00.000480800000, -13.00000,
,,,-00.000480400000, -13.20000,
,,,-00.000480000000, -13.00000,
,,,-00.000479600000, -13.00000,
,,,-00.000479200000, -12.80000,
,,,-00.000478800000, -13.00000,
,,,-00.000478400000, -13.00000,
,,,-00.000478000000, -13.20000,
,,,-00.000477600000, -13.00000,
,,,-00.000477200000, -13.20000,
,,,-00.000476800000, -13.00000,
,,,-00.000476400000, -13.40000,
,,,-00.000476000000, -12.80000,
,,,-00.000475600000, -13.00000,
,,,-00.000475200000, -13.20000,
,,,-00.000474800000, -13.00000,
,,,-00.000474400000, -13.00000,
,,,-00.000474000000, -13.00000,
,,,-00.000473600000, -13.00000,
,,,-00.000473200000, -12.80000,
,,,-00.000472800000, -13.00000,
,,,-00.000472400000, -13.00000,
,,,-00.000472000000, -13.00000,
,,,-00.000471600000, -13.00000,
,,,-00.000471200000, -12.80000,
,,,-00.000470800000, -13.00000,
,,,-00.000470400000, -13.00000,
,,,-00.000470000000, -13.20000,
,,,-00.000469600000, -13.00000,
,,,-00.000469200000, -13.00000,
,,,-00.000468800000, -13.00000,
,,,-00.000468400000, -13.00000,
,,,-00.000468000000, -13.00000,
,,,-00.000467600000, -13.20000,
,,,-00.000467200000, -13.20000,
,,,-00.000466800000, -13.00000,
,,,-00.000466400000, -13.00000,
,,,-00.000466000000, -12.80000,
,,,-00.000465600000, -13.00000,
,,,-00.000465200000, -13.20000,
,,,-00.000464800000, -13.00000,
,,,-00.000464400000, -13.00000,
,,,-00.000464000000, -13.00000,
,,,-00.000463600000, -13.00000,
,,,-00.000463200000, -13.20000,
,,,-00.000462800000, -13.00000,
,,,-00.000462400000, -13.00000,
